time,X_value,Y_value,Z_value
0.000,0.00000,0.00000,0.00000
0.137,-1.30525,0.26789,0.19707
0.303,-3.74819,-0.15732,-2.15457
0.484,-2.95254,0.51370,0.24248
0.665,-3.05092,-0.32731,0.31714
0.848,-2.96067,-1.54622,0.52197
1.023,0.27271,0.55077,-1.99842
1.225,1.43853,0.25839,1.00981
1.384,-1.11121,-0.11698,1.17270
1.571,0.78691,1.67670,1.10446
1.751,0.22842,0.81958,3.44006
1.926,-3.10925,0.51577,-1.17260
2.140,0.46580,1.39175,-2.06040
2.285,-0.68338,1.45491,-0.84815
2.466,-0.08888,0.34045,2.33906
2.646,-0.56836,0.51619,0.58476
2.825,0.68007,0.77656,1.26060
3.007,-2.51720,1.89058,1.22297
3.197,1.07996,1.44285,1.51770
3.367,-1.46477,0.25682,3.94385
3.578,-8.81252,0.67027,-8.00138
3.727,1.46358,1.66344,-1.56240
3.913,1.53118,0.76000,-1.55082
4.089,-1.15254,1.01909,-0.17395
4.268,0.00194,1.53562,-2.18472
4.485,1.21099,1.32388,1.50058
4.629,-2.32410,1.15589,0.44076
4.809,0.99974,1.21690,1.14742
5.002,-0.22179,0.42936,1.66252
5.168,0.54352,0.88705,0.75137
5.349,-4.32622,5.88002,4.40119
5.528,-0.27986,1.26620,-1.45850
5.709,16.45820,2.45715,7.91301
5.911,0.52739,0.96608,1.04277
6.068,-3.73708,-2.04137,-2.91878
6.250,-2.90857,-0.41499,-3.26568
6.436,-2.58819,-1.36679,-2.23044
6.609,2.85085,0.01138,1.30292
6.827,-0.11378,-0.65406,0.54643
6.971,0.09302,0.21030,-0.67401
7.151,-2.87454,-1.14733,-0.96038
7.348,-1.50196,0.10700,-0.83440
7.510,1.11338,-0.49016,0.56546
7.707,-0.01223,0.15989,-1.90244
7.870,-1.55320,-0.09283,-1.84951
8.050,1.50052,-0.28636,2.19138
8.257,-1.93876,-1.30756,-0.72256
8.413,0.87503,-1.83608,0.15587
8.599,3.87546,-1.75843,3.69874
8.789,-0.55427,-1.68808,1.61678
8.951,2.12119,-1.38055,-0.06409
9.172,3.63710,0.03180,1.67786
9.315,0.49199,-0.36216,-0.56439
9.492,-2.78378,1.59509,-3.17085
9.704,1.43528,2.15229,0.97157
9.852,-0.69973,6.51722,-0.93520
10.037,-0.14496,0.56012,3.60888
10.217,0.30450,0.38360,0.06539
10.393,-1.08852,-0.69366,2.64378
10.594,-0.09121,0.89183,1.42562
10.754,1.72924,0.63998,-0.00282
10.933,1.11764,0.70071,2.86082
11.132,-1.11522,0.59850,-0.74316
11.296,1.45568,1.15112,-1.79402
11.524,0.10324,1.11322,0.68705
11.654,-1.32153,0.94218,0.79314
11.834,-0.90111,2.12317,0.67916
12.033,-0.87773,1.87519,-0.79336
12.194,-1.37843,-0.72807,2.20843
12.377,-3.96431,-2.25518,-3.40457
12.571,0.15371,-4.18864,-3.55477
12.735,3.17941,-2.71758,0.24252
12.915,0.98786,-4.22756,-0.21615
13.096,2.92650,-4.67583,3.88149
13.279,0.73982,-2.54567,-0.27155
13.458,-1.63195,-0.37254,-3.37586
13.637,4.25655,-4.53800,8.29139
13.887,1.03433,-1.19240,3.55460
13.997,1.00577,3.01699,1.95575
14.176,-0.88622,-1.15456,3.29820
14.375,-2.96456,0.81889,-1.54212
14.538,1.29868,0.45602,1.46595
14.757,-0.97537,0.40568,-0.36088
14.898,-2.41795,-0.21947,0.26419
15.077,1.21687,0.90951,1.16242
15.262,-0.87347,-0.27845,-0.16707
15.437,2.94229,-0.54115,3.19940
15.621,-1.37653,-0.75219,-0.02128
15.800,-0.24053,0.45645,-0.12771
15.978,-2.99196,-0.29323,-2.90583
16.187,0.61140,0.56140,-1.37001
16.338,0.50160,-0.06544,1.78807
16.520,-1.17688,-0.20929,-1.78531
16.726,10.50242,1.28813,9.48633
16.878,2.10720,-0.67405,-0.24991
17.099,0.93290,0.99879,3.82918
17.242,5.07306,0.06287,6.01850
17.420,1.35815,-0.20761,4.43599
17.615,-2.45294,-1.44715,2.55590
17.779,-4.05088,1.24325,-1.33260
17.968,-0.74763,-0.38367,-0.24262
18.147,-2.23396,-0.65970,-0.88110
18.320,-1.45444,0.72793,-0.80793
18.548,-0.12908,-0.35739,0.02895
18.681,2.61998,0.25043,3.96313
18.860,1.47901,-0.11184,1.39194
19.058,0.33647,-0.31144,1.36985
19.227,1.04535,0.63512,0.83144
19.406,-3.46477,-0.68557,-1.34523
19.589,2.90142,-0.74275,3.42329
19.761,-1.90908,0.32664,-0.51968
19.966,1.33449,0.00692,2.31417
20.127,-3.70271,0.58432,-3.71472
20.303,2.43078,1.06875,1.59448
20.506,-1.60705,0.71414,-1.99547
20.663,-1.86074,1.46223,-2.06908
20.850,0.61121,0.05696,0.83745
21.036,-3.29489,1.21214,-1.00499
21.205,4.06684,0.90946,0.56514
21.391,2.01705,1.55393,-0.47379
21.564,1.95856,0.58210,0.82711
21.787,-1.56665,-1.14766,0.25080
21.923,-0.56470,0.02523,0.71637
22.103,1.21356,0.84478,0.48564
22.283,0.22256,0.46850,0.01223
22.471,-0.31972,-0.28659,0.54100
22.645,-0.42576,-0.04286,-0.02261
22.867,-0.69548,-0.05209,-0.13925
23.004,-0.95328,-0.31879,-0.09863
23.186,-1.26486,-0.11947,0.07702
23.397,-0.91177,-0.07329,0.07179
23.545,-0.79307,-0.08482,0.09469
