time,X_value,Y_value,Z_value
0.000,0.00000,0.00000,0.00000
0.116,-4.90746,7.52905,-170.42943
0.296,-4.32512,7.77993,-173.42995
0.488,-3.81375,7.61319,-175.84673
0.703,-2.96104,6.90547,-179.79327
0.840,-2.68128,7.92714,179.07928
1.018,-2.21417,8.60300,178.27264
1.246,-2.50081,8.72813,-179.72038
1.377,-3.02676,10.75119,-177.24591
1.561,-1.88250,10.65032,179.20975
1.746,-2.72542,10.80482,-177.89397
1.917,-2.61933,11.47086,-178.26089
2.099,-4.54169,9.98902,-171.92799
2.278,-4.12989,10.47080,-174.32115
2.459,-3.39296,8.75904,-176.89813
2.673,-2.29291,8.14866,178.40398
2.819,-2.49017,9.18010,176.39589
3.005,-5.96634,9.57182,-174.18039
3.202,-6.80720,9.63645,-171.29958
3.359,-6.77233,9.93983,-170.38574
3.581,-6.86857,10.18723,-168.69011
3.720,-6.23309,9.92393,-168.04822
3.902,-5.42153,9.34091,-168.37077
4.108,-4.83425,8.02095,-168.47507
4.260,-5.62609,7.54660,-165.61287
4.443,-6.47293,8.48750,-165.58875
4.642,-6.38143,8.45463,-166.80533
4.801,-6.19890,8.87286,-167.56277
4.986,-6.47059,8.42020,-166.36267
5.175,-6.91076,9.74809,-165.91750
5.341,-6.40351,9.72896,-167.84953
5.522,-7.31873,9.78817,-164.14110
5.711,-7.54066,9.84869,-162.48936
5.882,-8.92187,9.80193,-155.21805
6.085,-8.79683,10.13914,-152.24161
6.245,-8.55008,9.30016,-147.95996
6.424,-8.55897,7.71681,-146.20415
6.620,-8.83022,7.72971,-148.63412
6.783,-8.22258,8.66320,-153.72791
6.962,-8.35514,9.12187,-154.73259
7.153,-8.48834,9.94220,-156.60341
7.322,-10.15536,10.91615,-152.65845
7.504,-10.25701,10.87662,-147.68410
7.697,-8.43405,9.84374,-147.34819
7.864,-7.35672,8.53945,-146.88309
8.050,-6.06864,8.28389,-153.57306
8.288,-5.45911,8.49111,-158.09297
8.405,-5.28522,9.45769,-160.93710
8.586,-5.80310,9.07492,-159.05173
8.764,-4.80733,9.53203,-163.24193
8.945,-5.15760,9.62095,-162.80402
9.147,-4.42386,8.56583,-165.86296
9.306,-4.41809,7.34841,-168.66109
9.491,-4.31991,7.28067,-173.38850
9.687,-3.46879,9.39234,179.88589
9.859,0.36827,11.36277,163.64996
10.026,-3.63243,10.69514,176.30034
10.206,-4.24198,11.93870,177.70285
10.387,-4.92059,13.12440,-179.73851
10.591,-4.50975,12.80161,179.03194
10.747,-3.55749,10.92044,176.13814
10.933,-3.87088,10.23191,178.91499
11.122,-3.75201,11.00268,177.63193
11.288,-3.93464,11.25486,178.20872
11.507,-9.96561,8.72598,-143.65871
11.647,-9.86807,8.52791,-142.13695
11.827,-9.72609,9.15787,-148.33372
12.043,-9.70702,8.50150,-156.55081
12.188,-9.84000,8.40785,-163.53572
12.374,-7.00030,8.47543,-178.62679
12.551,-6.71710,7.02639,178.21588
12.729,-7.88469,7.24049,-176.68741
12.930,-9.07558,7.42544,-168.97737
13.089,-9.06566,6.95948,-163.60654
13.268,-7.08559,7.71090,-165.74632
13.461,-6.03967,7.46656,-163.62724
13.630,-5.77383,7.75137,-159.41846
13.815,-11.47957,7.31481,-128.66933
13.992,-8.86507,7.30479,-131.58817
14.169,-8.66017,8.01573,-147.70932
14.351,-8.61750,8.44167,-174.83316
14.539,-7.04843,8.37156,146.79300
14.711,-3.39731,8.47897,132.06369
14.923,-4.44439,9.17158,145.76927
15.070,-4.72952,9.49799,151.70331
15.256,-4.59287,8.68323,158.95874
15.444,-3.20365,8.17289,163.37001
15.610,-2.90617,8.68121,168.30917
15.826,3.37580,10.39229,154.58910
15.975,4.52406,10.22063,150.33789
16.153,0.39803,9.75852,162.90942
16.342,0.04573,10.22387,163.26241
16.513,0.19208,10.71591,159.04619
16.693,-2.07568,11.98859,165.30740
16.882,-4.65706,11.96902,173.99928
17.053,-5.59260,11.09849,178.03079
17.274,-6.07713,9.78085,-178.24361
17.412,-5.24889,8.95466,178.25673
17.594,-4.22952,7.95388,172.35060
17.789,-3.34708,6.67000,166.44714
17.954,-6.95622,5.36195,-172.76772
18.162,-6.31351,6.37171,178.63876
18.313,-6.85403,8.83636,176.95779
18.493,-7.83510,10.98903,-179.54726
18.703,-7.74805,11.24751,-179.11636
18.860,-7.44601,10.82103,-177.84163
19.041,-9.11926,10.15332,-165.16917
19.222,-8.76312,9.99002,-165.60039
19.396,-8.59740,9.40125,-163.86356
19.620,-9.37944,8.02753,-146.83501
19.760,-7.94729,7.50231,-159.77737
19.934,-7.17200,7.76292,-179.26463
20.142,-7.41890,7.88444,174.05373
20.296,-7.57620,7.17530,166.22478
20.482,-7.97447,6.64895,162.06030
20.657,-8.43896,4.71413,138.68788
20.836,-8.86554,1.79147,36.27437
21.017,-8.62558,-0.12504,36.36436
21.201,-7.69182,-1.97332,40.55023
21.376,-7.01397,-2.41415,48.75016
21.585,-6.50238,-2.39704,56.10326
21.761,-6.52906,-2.37816,55.12738
21.971,-6.66800,-1.51032,65.90570
22.114,-6.82731,-0.91003,71.33830
22.276,-6.89369,-0.21754,73.17075
22.457,-6.97409,0.39713,74.32584
22.641,-7.01823,1.03694,75.02259
22.833,-6.90670,1.30657,68.42626
22.997,-7.25414,1.47963,57.46547
