time,X_value,Y_value,Z_value
0.000,0.00000,0.00000,0.00000
0.017,-0.00886,0.01863,-0.02841
0.017,-0.00886,0.01863,-0.02841
0.020,-0.00519,0.01863,-0.02291
0.020,-0.00519,0.01863,-0.02291
0.032,-0.00611,-0.00153,-0.02749
0.032,-0.00611,-0.00153,-0.02749
0.040,-0.00641,-0.00641,-0.02566
0.040,-0.00641,-0.00641,-0.02566
0.056,-0.00519,-0.00397,-0.02505
0.056,-0.00519,-0.00397,-0.02505
0.056,-0.00519,-0.00397,-0.02505
0.060,-0.01008,0.00764,-0.03390
0.072,-0.01161,0.01038,-0.03879
0.072,-0.01161,0.01038,-0.03879
0.080,-0.01100,0.01038,-0.04246
0.082,-0.01100,0.01038,-0.04246
0.105,-0.00886,0.01466,-0.04917
0.105,-0.01038,0.01374,-0.05223
0.105,-0.01038,0.01374,-0.05223
0.105,-0.01038,0.01374,-0.05223
0.113,-0.01405,0.01405,-0.04337
0.113,-0.01405,0.01405,-0.04337
0.120,-0.01436,0.00977,-0.03390
0.132,-0.01283,0.00061,-0.02505
0.132,-0.01283,0.00061,-0.02505
0.140,-0.01344,-0.00367,-0.01619
0.140,-0.01344,-0.00367,-0.01619
0.152,-0.00825,-0.00764,-0.00855
0.152,-0.00825,-0.00764,-0.00855
0.160,-0.00641,-0.00519,-0.00794
0.160,-0.00641,-0.00519,-0.00794
0.173,-0.00611,-0.00458,-0.00947
0.173,-0.00611,-0.00458,-0.00947
0.180,-0.01161,-0.00458,-0.01833
0.192,-0.02199,-0.00214,-0.02688
0.192,-0.02199,-0.00214,-0.02688
0.200,-0.02199,-0.00275,-0.02718
0.200,-0.02199,-0.00275,-0.02718
0.216,-0.02230,-0.00367,-0.03085
0.216,-0.02230,-0.00367,-0.03085
0.222,-0.03054,-0.00550,-0.03574
0.222,-0.03054,-0.00550,-0.03574
0.247,-0.03146,-0.00519,-0.04032
0.247,-0.03146,-0.00519,-0.04032
0.247,-0.03146,-0.00947,-0.04673
0.252,-0.03818,-0.00916,-0.06658
0.252,-0.03818,-0.00916,-0.06658
0.261,-0.04307,-0.01191,-0.08094
0.261,-0.04307,-0.01191,-0.08094
0.278,-0.04795,-0.01741,-0.08613
0.278,-0.04795,-0.01741,-0.08613
0.280,-0.05406,-0.01497,-0.07850
0.304,-0.05559,-0.01802,-0.08735
0.304,-0.05559,-0.01802,-0.08735
0.304,-0.05437,-0.01741,-0.10049
0.312,-0.05589,-0.02474,-0.11301
0.312,-0.05589,-0.02474,-0.11301
0.321,-0.05742,-0.02230,-0.12523
0.321,-0.05742,-0.02230,-0.12523
0.332,-0.06078,-0.01680,-0.15211
0.332,-0.06078,-0.01680,-0.15211
0.340,-0.06384,-0.01222,-0.17532
0.342,-0.06384,-0.01222,-0.17532
0.353,-0.06384,-0.01252,-0.18998
0.353,-0.06384,-0.01252,-0.18998
0.376,-0.06353,0.00702,-0.18326
0.376,-0.08002,-0.00794,-0.20922
0.376,-0.08002,-0.00794,-0.20922
0.381,-0.10415,-0.00794,-0.24771
0.381,-0.10415,-0.00794,-0.24771
0.393,-0.10782,-0.02474,-0.25320
0.393,-0.10782,-0.02474,-0.25320
0.401,-0.09682,-0.02749,-0.24801
0.401,-0.09682,-0.02749,-0.24801
0.417,-0.09041,-0.02046,-0.26481
0.417,-0.09041,-0.02046,-0.26481
0.417,-0.09041,-0.02046,-0.26481
0.421,-0.11515,0.00550,-0.26878
0.432,-0.12553,-0.03176,-0.30146
0.432,-0.12553,-0.03176,-0.30146
0.441,-0.13164,-0.03390,-0.34819
0.441,-0.13164,-0.03390,-0.34819
0.452,-0.13286,0.00580,-0.34667
0.452,-0.13286,0.00580,-0.34667
0.462,-0.12553,-0.00672,-0.34911
0.462,-0.12553,-0.00672,-0.34911
0.479,-0.11942,-0.00794,-0.34239
0.479,-0.11942,-0.00794,-0.34239
0.482,-0.11790,-0.00428,-0.32040
0.536,-0.11057,-0.01497,-0.30971
0.536,-0.11057,-0.01497,-0.30971
0.536,-0.10568,-0.02107,-0.29444
0.536,-0.10568,-0.02107,-0.29444
0.536,-0.10232,-0.01680,-0.27367
0.536,-0.10232,-0.01680,-0.27367
0.536,-0.11148,-0.01833,-0.26145
0.536,-0.11148,-0.01833,-0.26145
0.536,-0.10629,-0.01802,-0.26970
0.536,-0.10629,-0.01802,-0.26970
0.547,-0.09529,0.00122,-0.26634
0.553,-0.08430,-0.00886,-0.26420
0.553,-0.08430,-0.00886,-0.26420
0.561,-0.08858,-0.00031,-0.25198
0.574,-0.08644,-0.00367,-0.25504
0.574,-0.08644,-0.00367,-0.25504
0.592,-0.09621,0.00092,-0.25320
0.592,-0.09621,0.00092,-0.25320
0.597,-0.10140,-0.01985,-0.27153
0.597,-0.10140,-0.01985,-0.27153
0.601,-0.10507,-0.01649,-0.31093
