time,X_value,Y_value,Z_value
0.000,0.00000,0.00000,0.00000
0.008,-0.05559,-0.00611,-0.07850
0.008,-0.05559,-0.00611,-0.07850
0.026,-0.05773,-0.02841,-0.07055
0.026,-0.05773,-0.02841,-0.07055
0.028,-0.05376,-0.02932,-0.07727
0.028,-0.05376,-0.02932,-0.07727
0.039,-0.04398,0.01955,-0.08552
0.039,-0.04398,0.01955,-0.08552
0.048,-0.04765,0.05712,-0.06322
0.048,-0.04765,0.05712,-0.06322
0.060,-0.05742,0.02413,-0.00794
0.060,-0.05742,0.02413,-0.00794
0.068,-0.04826,-0.07208,-0.00367
0.068,-0.04826,-0.07208,-0.00367
0.079,-0.04429,-0.06658,0.00489
0.079,-0.04429,-0.06658,0.00489
0.088,-0.04093,-0.04459,0.01283
0.088,-0.04093,-0.04459,0.01283
0.099,-0.03665,-0.02749,0.01649
0.099,-0.03665,-0.02749,0.01649
0.108,-0.02779,-0.02352,0.02413
0.109,-0.02779,-0.02352,0.02413
0.137,-0.02535,-0.02566,0.02596
0.137,-0.02535,-0.02566,0.02596
0.137,-0.02535,-0.02566,0.02596
0.137,-0.02566,-0.02291,0.02749
0.140,-0.02382,-0.02352,0.02749
0.140,-0.02382,-0.02352,0.02749
0.150,-0.02107,-0.02352,0.02718
0.150,-0.02107,-0.02352,0.02718
0.159,-0.02291,-0.01649,0.03207
0.159,-0.02291,-0.01649,0.03207
0.168,-0.02230,-0.01955,0.03268
0.168,-0.02230,-0.01955,0.03268
0.182,-0.02169,-0.01802,0.02382
0.182,-0.02169,-0.01802,0.02382
0.188,-0.02199,-0.01466,0.01436
0.199,-0.02016,-0.01710,-0.00305
0.199,-0.02016,-0.01710,-0.00305
0.208,-0.02016,-0.00947,-0.01405
0.208,-0.02016,-0.00947,-0.01405
0.219,-0.02321,-0.01252,-0.01710
0.219,-0.02321,-0.01252,-0.01710
0.228,-0.02902,-0.01222,-0.02688
0.228,-0.02902,-0.01222,-0.02688
0.244,-0.02596,-0.01222,-0.02779
0.244,-0.02596,-0.01222,-0.02779
0.271,-0.02535,0.00214,-0.01833
0.271,-0.02535,0.00214,-0.01833
0.271,-0.02810,-0.01619,-0.01955
0.271,-0.02810,-0.01619,-0.01955
0.271,-0.01619,-0.00397,-0.00947
0.271,-0.01619,-0.00397,-0.00947
0.280,-0.01100,0.00550,-0.01191
0.280,-0.01100,0.00550,-0.01191
0.288,-0.01955,-0.01222,-0.05651
0.288,-0.01955,-0.01222,-0.05651
0.303,-0.01405,0.03207,-0.02107
0.303,-0.01405,0.03207,-0.02107
0.303,-0.01405,0.03207,-0.02107
0.309,-0.00947,-0.02199,-0.02413
0.320,-0.01405,-0.02688,-0.07514
0.320,-0.01405,-0.02688,-0.07514
0.328,-0.02566,0.04459,-0.02169
0.328,-0.02566,0.04459,-0.02169
0.340,-0.01283,-0.02749,-0.02657
0.340,-0.01283,-0.02749,-0.02657
0.348,-0.00458,-0.00214,-0.02596
0.348,-0.00458,-0.00214,-0.02596
0.360,-0.00947,0.02169,0.03146
0.360,-0.00947,0.02169,0.03146
0.369,0.00305,-0.04154,-0.01405
0.371,0.00305,-0.04154,-0.01405
0.382,0.00550,0.02046,-0.02566
0.382,0.00550,0.02046,-0.02566
0.424,0.00031,0.03054,0.00977
0.424,-0.00244,-0.03451,-0.02352
0.424,-0.00244,-0.03451,-0.02352
0.424,0.00305,0.01283,-0.02718
0.424,0.00305,0.01283,-0.02718
0.424,0.01710,0.02199,0.00031
0.424,0.01710,0.02199,0.00031
0.429,0.01527,-0.01313,-0.03085
0.429,0.01527,-0.01313,-0.03085
0.440,0.01130,0.02443,-0.01680
0.440,0.01130,0.02443,-0.01680
0.448,0.01191,0.01405,0.00183
0.448,0.01191,0.01405,0.00183
0.460,0.01191,-0.00611,-0.01497
0.460,0.01191,-0.00611,-0.01497
0.468,0.01038,0.01405,-0.02596
0.468,0.01038,0.01405,-0.02596
0.484,0.02352,0.02260,0.00947
0.484,0.02352,0.02260,0.00947
0.484,0.02352,0.02260,0.00947
0.489,0.04123,-0.00977,0.03054
0.523,0.04459,0.00794,0.05834
0.523,0.04459,0.00794,0.05834
0.523,0.04184,0.00886,0.09377
0.523,0.03940,-0.01802,0.10721
0.523,0.03940,-0.01802,0.10721
0.529,0.03971,-0.02321,0.10843
0.529,0.03971,-0.02321,0.10843
0.576,0.03574,-0.01161,0.10140
0.576,0.03574,-0.01161,0.10140
0.576,0.03543,-0.02077,0.07880
0.576,0.03543,-0.02077,0.07880
0.576,0.01680,-0.01161,0.04551
0.576,-0.01374,-0.01283,0.02474
0.576,-0.01374,-0.01283,0.02474
0.576,-0.01374,-0.01283,0.02474
0.580,-0.04520,-0.03451,-0.01680
0.580,-0.04520,-0.03451,-0.01680
0.588,-0.07453,-0.02627,-0.04276
0.588,-0.07453,-0.02627,-0.04276
0.600,-0.09010,-0.02596,-0.04704
0.600,-0.09010,-0.02596,-0.04704
0.609,-0.09194,-0.03054,-0.02443
0.609,-0.09194,-0.03054,-0.02443
0.620,-0.08980,-0.04154,0.01374
0.620,-0.08980,-0.04154,0.01374
0.630,-0.09407,-0.05315,0.03054
0.630,-0.09407,-0.05315,0.03054
0.640,-0.09957,-0.05986,0.04856
0.640,-0.09957,-0.05986,0.04856
0.649,-0.09804,-0.04887,0.06231
0.652,-0.09804,-0.04887,0.06231
0.665,-0.10354,-0.03940,0.07727
0.665,-0.10354,-0.03940,0.07727
0.665,-0.10354,-0.03940,0.07727
0.711,-0.10018,-0.05040,0.07544
0.712,-0.09407,-0.04123,0.08308
0.712,-0.09407,-0.04123,0.08308
0.712,-0.08919,-0.05406,0.08277
0.712,-0.08919,-0.05406,0.08277
0.712,-0.09255,-0.04612,0.07758
0.712,-0.09255,-0.04612,0.07758
0.712,-0.09682,-0.03787,0.07453
0.712,-0.09682,-0.03787,0.07453
0.721,-0.09957,-0.03818,0.06567
0.721,-0.09957,-0.03818,0.06567
0.729,-0.09194,-0.03421,0.06903
0.729,-0.09194,-0.03421,0.06903
0.740,-0.08460,-0.04581,0.07575
0.740,-0.08460,-0.04581,0.07575
0.748,-0.08277,-0.05192,0.07300
0.748,-0.08277,-0.05192,0.07300
0.760,-0.09102,-0.04215,0.07605
0.760,-0.09102,-0.04215,0.07605
0.768,-0.09621,-0.04246,0.06811
0.768,-0.09621,-0.04246,0.06811
0.785,-0.11179,-0.01374,0.08858
0.785,-0.11179,-0.01374,0.08858
0.790,-0.11912,-0.03665,0.09865
0.790,-0.11912,-0.03665,0.09865
0.842,-0.11729,-0.05253,0.09835
0.842,-0.11729,-0.05253,0.09835
0.842,-0.10385,-0.04979,0.10171
