time,X_value,Y_value,Z_value
0.000,0.00000,0.00000,0.00000
0.056,0.70922,0.28315,-0.01746
0.236,0.87578,0.40491,0.16336
0.422,1.36727,-0.06928,-0.85903
0.603,-1.23904,0.23609,0.52158
0.776,0.17940,-0.89000,-0.33633
1.001,-3.77230,-1.62827,1.16523
1.138,0.04230,0.65829,-1.47825
1.317,1.22236,-0.62050,0.22879
1.499,4.09699,1.33893,-1.37749
1.679,6.50545,0.76113,-3.43197
1.858,-1.95196,-0.23227,2.33823
2.063,-3.04756,-1.10630,1.15594
2.219,4.10985,3.82523,-2.27974
2.404,-0.95464,-2.29255,1.06658
2.592,0.93797,-0.23573,0.65113
2.758,-0.85650,-0.70682,-1.27866
2.951,2.58531,0.41041,0.32095
3.120,-0.20813,-0.02917,-0.57518
3.300,2.67468,-0.04807,0.06174
3.508,-1.03972,-0.11625,0.96993
3.659,-1.38396,0.05648,-0.52892
3.848,1.28934,0.38026,-0.86530
4.040,0.11816,-0.22390,-0.74744
4.201,2.32451,0.99892,-0.27351
4.423,-4.84118,-0.83764,-3.30933
4.561,1.33458,0.79482,-0.43746
4.741,1.97961,0.99202,0.03801
4.927,-0.04402,-0.98619,0.21561
5.101,2.18114,-0.43711,-0.52937
5.283,0.75657,0.18277,1.19763
5.470,-0.29593,0.28039,-1.27425
5.642,3.30803,-1.01268,3.22533
5.823,-1.73865,-1.15848,-1.07664
6.005,-0.98420,-0.42445,-0.67973
6.182,-1.88583,-0.07828,-0.21232
6.362,-1.36750,-0.49781,-0.65275
6.542,-1.72679,-0.73859,0.62087
6.729,-0.71011,0.34672,0.07985
6.910,0.23656,-0.09303,0.37364
7.082,0.14298,0.69029,-0.45265
7.300,1.38354,1.03766,-0.21861
7.444,3.64776,1.28015,2.93202
7.624,-1.34949,-0.34439,-0.37999
7.831,0.38106,-0.42302,0.97440
7.984,-0.08839,0.39792,-0.11227
8.169,0.05970,0.88853,-0.27663
8.360,-1.12470,-0.92113,1.06887
8.524,-4.74627,-0.54914,-3.74822
8.753,-2.59845,-1.69258,-1.05066
8.885,0.35413,0.47181,-0.66329
9.064,0.32874,1.55195,-2.61082
9.248,0.09016,-0.05563,0.86838
9.425,1.22283,1.04356,0.53067
9.612,0.83793,0.75160,1.65838
9.793,0.11012,-0.15482,3.95276
9.966,-1.09330,0.39964,0.86493
10.199,1.03648,-0.06891,1.24135
10.332,6.97387,1.57925,3.43733
10.507,1.18958,1.75413,-1.38882
10.706,-3.42054,0.02770,-1.34661
10.868,1.16913,0.33785,0.43136
11.052,0.23707,0.23135,1.00197
11.243,-1.08885,0.00447,-0.77113
11.414,-4.29643,1.57563,-3.16418
11.587,-3.02624,0.62699,-0.71448
11.801,-1.03075,-0.35010,0.71830
11.955,-1.67082,-0.92332,0.83828
12.129,-1.28607,-1.21670,0.21337
12.328,-1.60567,-0.25817,-0.33831
12.488,-6.42587,-0.83994,-5.59109
12.670,-3.27871,-3.00530,-1.78200
12.849,1.37328,-0.62214,1.33076
13.030,2.10409,0.05494,1.06972
13.231,-0.90368,-0.83111,0.81857
13.389,1.49118,1.32031,0.35835
13.572,-1.79142,-0.93639,0.96146
13.762,-2.39313,0.94175,-1.21224
13.931,2.82757,-0.12978,1.22873
14.149,-0.93516,-0.49373,0.59964
14.291,2.74821,0.30304,3.16560
14.470,0.60166,0.94166,-0.97689
14.674,0.03181,-0.93849,1.10070
14.831,3.26065,0.63390,0.33478
15.013,1.10828,-1.16121,1.68865
15.209,-4.19680,0.38961,-2.83604
15.372,1.20596,1.29323,-0.35934
15.583,-1.64271,-0.90562,1.23930
15.731,3.44901,0.86240,0.83746
15.911,-0.02812,-1.59264,1.61976
16.108,2.44178,0.60670,0.65946
16.271,-6.04803,0.19075,-2.86453
16.452,6.29360,0.82353,3.99355
16.639,0.87535,-0.24930,1.86458
16.813,-1.59239,-0.16386,0.25598
17.022,0.65805,0.36325,-0.53723
17.173,-0.17299,-0.32915,-0.21619
17.354,3.24992,0.96008,3.52994
17.558,-2.45335,-1.02620,-0.74015
17.714,0.35202,-1.04752,1.99763
17.934,0.51072,0.65713,-0.92907
18.075,-0.64357,-1.05225,0.91753
18.253,-2.04502,0.13909,-0.74570
18.435,1.23965,0.51170,0.19037
18.614,1.74738,-0.56322,1.04384
18.793,-2.98230,-0.24650,-3.96013
18.974,-0.28475,0.23734,0.11267
19.155,-0.77409,-0.93010,0.82235
19.336,0.15739,0.10630,0.56599
19.515,-0.05367,0.30037,1.09804
19.696,-0.24165,0.54901,-2.42167
19.898,0.98952,0.22827,1.26384
20.055,0.19757,-0.43836,0.92511
20.241,1.94840,1.62134,0.62843
20.429,5.23734,-1.12571,3.65208
20.596,-1.99435,-0.09033,-0.90392
20.809,0.44835,0.56862,1.62823
20.958,2.52143,0.52380,2.42284
21.137,1.53602,0.23468,1.61283
21.316,-0.79355,0.23379,-0.17794
21.500,-0.22132,0.58922,-0.07675
21.685,0.07687,0.17550,0.23420
21.856,-3.47826,1.01007,0.23102
22.037,-1.74408,0.66661,-0.11552
22.217,-1.63808,-1.07822,0.05764
22.408,-1.34917,-0.87140,0.30050
22.587,-0.82005,-0.36996,0.03984
22.757,0.32428,-0.60264,1.69149
