time,X_value,Y_value,Z_value
0.000,0.00000,0.00000,0.00000
0.124,17.60121,-19.59711,111.91795
0.295,14.61204,-19.04300,99.06656
0.500,8.46682,-14.00300,105.15239
0.653,3.27918,-10.50794,119.75601
0.843,-1.89787,-4.64811,146.56293
1.017,3.53652,-12.05564,102.05731
1.194,7.67892,-21.31891,83.16674
1.404,8.28070,-25.08218,76.99564
1.561,6.04149,-18.60518,99.84944
1.734,4.07823,-11.10958,118.49634
1.925,3.22055,-8.66546,123.72195
2.093,1.67013,-15.34148,94.34532
2.281,0.69559,-20.92240,79.01296
2.464,4.39228,-11.30412,122.83103
2.635,4.28383,-8.00111,127.76583
2.852,3.39642,-14.34240,105.06882
2.996,4.55715,-12.75270,113.53461
3.174,4.96910,-7.25153,129.68848
3.381,2.91316,-8.90279,126.27074
3.535,2.30845,-13.13306,109.35751
3.721,1.93395,-11.92479,118.37868
3.925,1.33843,-10.51046,126.65027
4.076,1.03883,-10.29145,128.58209
4.266,0.88554,-10.39181,127.84692
4.435,0.32568,-11.78386,124.09296
4.621,-1.88686,-15.69475,109.71043
4.805,-2.87766,-21.06182,73.42564
4.977,-2.91101,-23.06067,65.93025
5.167,-2.69144,-22.99916,71.57943
5.405,-8.32045,13.53878,113.48719
5.586,-8.25272,13.98128,103.48494
5.776,-8.16257,13.81885,95.23415
5.945,-7.96542,13.59162,92.66608
6.125,-6.73291,11.79989,85.82538
6.338,-6.26790,12.01188,76.47608
6.487,-6.75948,14.72023,75.57357
6.667,-8.72674,17.42148,80.83880
6.855,-10.87109,19.65554,84.58939
7.026,-11.14583,20.12215,87.29515
7.207,-10.81768,19.35179,90.03309
7.387,-11.62731,19.72502,104.72217
7.567,-8.11631,17.19608,112.20184
7.773,-6.17217,16.02236,117.09213
7.928,-6.25417,17.05237,122.38457
8.111,-5.35573,15.78849,121.19312
8.295,-4.96410,16.90835,122.15568
8.469,-10.09087,21.29209,131.73723
8.684,-11.77026,21.11608,137.92644
8.828,-10.28701,19.12705,137.56242
9.008,-9.66155,18.79576,138.99332
9.191,-5.71072,14.80407,132.72841
9.368,-4.80049,14.31439,129.58092
9.580,-6.61699,15.01746,131.27400
9.732,-7.42295,15.62119,131.95909
9.910,-7.56707,16.75816,131.48181
10.123,-6.62076,15.70557,129.08879
10.270,-5.26688,14.74773,126.69987
10.456,-4.80046,15.24660,126.26746
10.631,-6.11312,16.33016,128.12183
10.810,-6.38837,16.49362,130.10458
11.023,-5.91029,15.34890,129.80237
11.170,-4.67606,14.59197,128.27991
11.351,-4.36885,13.60702,127.29940
11.560,-4.78636,14.88429,128.81010
11.712,-4.72006,15.04395,129.33519
11.891,-3.97611,13.25572,127.69840
12.076,-3.34382,13.01963,127.11825
12.251,-3.19314,12.91461,126.94969
12.462,-3.66946,14.02396,128.91241
12.612,-4.18465,14.33447,130.51089
12.793,-4.37243,12.69340,128.32190
12.991,-3.70137,12.23382,126.11096
13.154,-3.61949,11.36505,125.72768
13.372,-2.18666,10.74716,124.60072
13.514,-1.73993,10.61077,124.82883
13.693,-1.09139,12.40120,126.70238
13.875,-1.28799,11.01332,126.33920
14.055,-0.10788,9.51074,124.25819
14.233,-0.61585,9.56278,125.22786
14.431,-1.02749,9.66897,125.73830
14.594,-1.69722,10.85677,128.28119
14.781,-1.51563,11.26389,128.86069
14.960,-1.52064,9.44062,126.05943
