time,X_value,Y_value,Z_value
0.000,0.00000,0.00000,0.00000
0.084,-0.04581,0.03903,0.11849
0.267,-1.20372,-0.03648,-0.35067
0.456,-1.47392,-0.67113,0.41795
0.625,-2.56380,-0.15416,-0.31237
0.830,-4.85169,-0.95391,-0.16403
0.986,1.50895,-0.33094,-0.01767
1.167,-0.22123,-0.28510,-0.68509
1.367,0.98597,0.01933,-0.41973
1.525,7.69402,-2.04589,-0.87130
1.714,1.69312,1.33070,0.38345
1.901,-0.12550,0.92831,2.21896
2.067,0.85233,0.24002,0.14410
2.280,-0.18731,0.81672,0.20022
2.427,-2.51023,0.50596,-3.84116
2.607,-2.14714,0.16038,-2.51514
2.827,-1.39485,-0.42688,0.07683
2.967,0.69869,1.94493,1.94886
3.154,-1.16631,0.06610,-0.21768
3.347,0.62462,0.21663,-0.81471
3.509,-1.76130,-0.11121,1.86904
3.700,-0.43668,1.89435,0.09855
3.868,-1.86749,0.84738,-1.26423
4.049,0.08802,-0.00106,0.90297
4.240,-2.21394,0.32726,-0.84876
4.409,0.26132,0.54554,0.78419
4.595,1.12915,0.34201,-0.74650
4.772,0.12072,1.28796,0.85490
4.949,-0.19599,-0.62448,0.75373
5.131,-1.59035,0.45496,-1.12071
5.318,-1.80975,-0.39832,-0.65880
5.490,2.86698,0.91615,2.01390
5.692,0.62244,-0.18145,1.37276
5.850,0.29248,1.19290,-0.46014
6.036,-2.27661,1.22866,-3.43303
6.223,-3.58901,-0.03567,-0.77972
6.392,-2.14434,0.28863,-1.65623
6.597,0.47619,1.20760,0.26640
6.751,-2.65856,-0.40960,1.31123
6.931,3.65198,1.54045,1.15726
7.131,-0.29058,0.90220,1.06886
7.302,0.21146,1.20925,1.52966
7.481,-1.77461,0.67292,0.37754
7.669,-1.27632,-1.15132,2.19148
7.831,0.96032,-0.32210,0.32454
8.059,0.59634,0.91004,1.28242
8.194,-1.71813,0.23101,-0.33283
8.374,-0.22434,0.78098,0.01765
8.561,-2.30586,-0.33519,-0.05622
8.734,0.61808,-0.10279,-0.25541
8.918,3.91431,-0.77647,6.71718
9.112,-4.05316,-1.85798,-2.58489
9.274,6.34032,-4.50158,2.74500
9.499,-1.13169,-0.26266,-3.83458
9.636,2.92453,1.28297,-0.47041
9.815,2.44440,-0.06334,1.92463
10.013,-1.77347,0.22745,-0.96354
10.174,-0.28896,1.29697,-0.38028
10.357,3.12752,2.74790,-1.99468
10.545,-0.68930,2.43150,-1.97356
10.715,-1.99801,0.02364,1.76655
10.927,6.91854,3.18213,5.20930
11.085,-3.73292,-0.97785,-2.95326
11.256,-2.34568,0.11862,0.25123
11.458,-0.32285,0.07104,0.44903
11.615,-2.26765,1.94384,1.39855
11.802,-2.81418,1.39532,-1.43778
11.993,-0.99025,-0.33378,0.18584
12.156,-0.93613,0.74927,-1.67341
12.382,1.31066,1.83959,0.25987
12.517,1.69334,0.81396,0.78603
12.697,-0.81942,2.07800,-0.42198
12.951,-3.34005,-0.42507,3.49299
13.065,0.53648,-0.80845,5.02707
13.238,-4.23197,-0.93302,-0.52940
13.431,-3.38655,1.01834,-4.58253
13.597,3.86299,0.34233,1.42284
13.785,-0.25213,-0.69050,-0.04265
13.969,-7.16539,0.31385,-9.22734
14.138,3.58277,1.86762,0.67742
14.319,8.10676,6.61066,-0.51517
14.499,0.38527,-0.46248,2.02349
14.680,1.00798,0.66182,1.77901
14.885,2.19062,0.29096,2.00303
15.040,-3.89032,0.35637,-1.05354
15.225,-3.10745,-1.76908,1.54483
15.438,0.06891,-0.00131,-0.01818
15.580,-4.64064,0.02828,-3.12746
15.797,-4.84374,-0.57427,-2.76985
15.941,3.85545,2.30643,2.15849
16.121,2.78805,-0.51633,1.20511
16.307,-2.57383,-1.74492,0.15361
16.480,-5.69669,-0.08492,-0.86401
16.668,-3.41460,-0.51274,-1.07283
16.860,1.22055,0.77538,-2.39998
17.021,-0.74288,0.81685,-0.91612
17.247,1.02492,-1.13703,-1.31214
17.387,-0.03167,1.35573,-0.77338
17.561,-2.98344,0.26520,-3.20675
17.758,-0.08538,0.63663,-0.30387
17.921,0.86500,2.10789,-1.46575
18.108,2.88840,-0.33368,1.74708
18.292,-0.21686,1.69261,-0.88605
18.464,-4.27866,-0.36868,-2.01694
18.644,-0.94586,-0.15635,-0.95353
18.823,1.03334,0.71759,-0.78233
19.004,-1.05521,0.40598,-2.34660
19.183,-0.90896,-0.70685,-2.45947
19.363,0.15491,-0.13520,0.35156
19.550,0.13532,0.15373,1.29463
19.734,2.97707,0.62760,1.00308
19.904,2.20961,0.89161,1.84570
20.121,1.98105,-0.72853,1.74353
20.263,-0.96727,-0.11561,-0.03111
20.444,-1.37546,-0.26346,-1.45190
20.661,-1.06452,-0.17779,-1.11435
20.806,0.14690,0.11902,-0.52940
20.990,-1.82452,0.83644,-2.05924
21.226,0.75656,-0.19810,0.10837
21.346,4.58255,0.89715,2.59373
21.541,7.13851,0.10229,-0.31020
21.804,-0.29005,0.66229,0.52124
21.885,2.10814,0.45093,0.18192
22.065,1.73572,-0.46377,1.07652
22.250,2.37332,0.35123,1.71998
22.425,1.10259,0.61139,-0.16627
22.605,1.32558,1.65497,-0.47274
22.818,2.52563,0.43058,-0.36469
22.986,-3.69405,0.05954,0.01826
23.152,-1.44963,0.15194,0.12309
23.345,-2.07966,-1.17400,0.49374
23.506,-0.79012,-0.61616,0.09129
23.726,-1.14030,-0.53629,0.07611
23.872,-0.73245,-0.40718,0.05287
24.047,-0.84977,-0.56909,0.06375
24.239,-0.39267,-0.48864,0.32827
