time,X_value,Y_value,Z_value
0.000,0.00000,0.00000,0.00000
0.005,0.03207,0.01558,0.01374
0.005,0.03207,0.01558,0.01374
0.025,0.04001,0.01527,-0.03604
0.025,0.04001,0.01527,-0.03604
0.025,0.04215,0.04337,-0.07208
0.035,0.03115,0.07636,-0.05437
0.035,0.03115,0.07636,-0.05437
0.044,0.01955,0.00519,-0.03360
0.044,0.01955,0.00519,-0.03360
0.055,0.01833,-0.04551,-0.04704
0.055,0.01833,-0.04551,-0.04704
0.064,0.01985,-0.01833,-0.05223
0.064,0.01985,-0.01833,-0.05223
0.077,0.02688,-0.00641,-0.05620
0.077,0.02688,-0.00641,-0.05620
0.084,0.02443,0.00733,-0.05376
0.095,0.02413,0.01497,-0.05223
0.095,0.02413,0.01497,-0.05223
0.104,0.02413,0.01924,-0.04856
0.105,0.02413,0.01924,-0.04856
0.136,0.02107,0.01008,-0.05070
0.136,0.02107,0.01008,-0.05070
0.136,0.02107,0.01466,-0.05040
0.136,0.02107,0.01466,-0.05040
0.140,0.02718,0.01283,-0.04398
0.140,0.02718,0.01283,-0.04398
0.140,0.02718,0.01283,-0.04398
0.144,0.02871,0.00702,-0.03757
0.156,0.02841,0.00122,-0.03115
0.156,0.02841,0.00122,-0.03115
0.164,0.03024,0.00947,-0.02016
0.164,0.03024,0.00947,-0.02016
0.177,0.03451,0.01558,-0.01436
0.177,0.03451,0.01558,-0.01436
0.184,0.03176,0.00733,-0.02046
0.184,0.03176,0.00733,-0.02046
0.197,0.03512,0.01100,-0.02169
0.197,0.03512,0.01100,-0.02169
0.204,0.03238,0.01130,-0.02566
0.216,0.02993,0.02138,-0.02993
0.216,0.02993,0.02138,-0.02993
0.224,0.03024,0.02413,-0.02657
0.224,0.03024,0.02413,-0.02657
0.239,0.03176,0.01710,-0.01894
0.239,0.03176,0.01710,-0.01894
0.246,0.02841,0.01069,-0.01863
0.246,0.02841,0.01069,-0.01863
0.270,0.02382,0.00031,-0.03054
0.270,0.02382,0.00031,-0.03054
0.270,0.03848,0.01466,-0.01833
0.276,0.04673,0.01955,-0.01069
