time,X_value,Y_value,Z_value
0.000,0.00000,0.00000,0.00000
0.136,0.04320,0.63032,-0.00858
0.327,-0.11174,0.08654,0.03170
0.503,-1.10724,-0.09230,-0.07401
0.711,-0.35053,-0.02541,-0.06725
0.858,-2.16970,-0.32115,0.08244
1.053,0.12104,-0.95092,-0.06530
1.222,-1.26536,-1.81253,1.03014
1.398,4.11732,2.62007,0.57965
1.600,-0.59330,-0.59760,-0.18588
1.758,-0.48743,2.08247,-1.21294
1.942,0.41649,-0.64837,0.89791
2.128,-1.24999,-0.30079,-2.14552
2.299,-2.61977,-0.36413,0.02724
2.480,-0.85968,1.82618,-1.98083
2.664,0.92330,0.13966,0.70178
2.839,1.74139,0.40219,1.54698
3.049,1.18272,0.24350,0.04229
3.200,-0.60693,2.05502,-1.41625
3.385,1.37053,1.22313,2.61364
3.573,-3.75309,-0.54561,0.25383
3.740,-0.02546,-0.41180,0.02077
3.953,3.14378,-0.62219,5.40894
4.100,2.36304,-0.39038,-1.00566
4.281,0.26550,-0.32212,0.21578
4.487,-0.56723,-0.04515,-1.20984
4.641,0.96258,0.40267,0.36381
4.828,1.13092,0.71199,1.15485
5.030,0.12116,0.48862,0.39895
5.200,2.65414,0.24691,1.19177
5.403,0.00481,-0.43037,2.41938
5.545,0.47473,-1.03680,-0.51455
5.723,1.25350,-1.28107,2.24559
5.913,2.64167,0.40643,1.89350
6.082,0.15810,-1.41821,2.71102
6.266,3.39699,0.64616,1.63456
6.450,2.03338,1.00067,2.08789
6.622,1.54245,0.13217,2.44408
6.849,0.51792,0.72090,1.17265
6.985,1.43616,1.26763,-0.36672
7.163,-1.97865,-0.07319,0.52423
7.363,-1.22451,0.71320,1.59075
7.523,-0.14664,-1.11487,2.47789
7.708,-2.99802,-0.87244,-0.75296
7.895,0.85911,0.02154,-0.36499
8.066,0.86627,0.23244,0.01850
8.245,0.07434,1.01892,1.01347
8.427,1.29051,2.04964,2.44575
8.607,-1.56267,-0.09951,2.47161
8.811,-4.17028,0.29087,0.09708
8.965,3.55848,1.57331,1.60084
9.151,-7.94865,-1.68516,-4.18980
9.350,-1.61376,-1.32810,-1.90951
9.507,-0.21886,-1.59452,4.51991
9.722,0.34710,0.11758,-0.56969
9.867,1.35262,-2.05339,1.88217
10.047,3.79306,-0.81865,1.22318
10.255,-3.30304,-3.02498,-0.37236
10.406,-0.38238,-1.34481,2.32382
10.593,-1.23106,-0.73110,-2.50977
10.788,1.71605,0.22704,-0.16684
10.947,1.11990,-1.18914,-0.43088
11.175,2.34583,-0.26409,0.43871
11.308,0.59935,-0.24470,0.86358
11.487,-1.10962,-0.25068,-3.06596
11.702,-0.70161,-0.39511,-1.86423
11.849,0.08130,0.72109,-1.06805
12.034,-0.19415,-1.56661,0.56967
12.218,0.60880,-0.23991,0.26996
12.388,-0.71932,-3.45660,0.40425
12.569,-2.53833,-2.70271,-4.34026
12.750,2.99709,1.74571,1.94392
12.930,2.50848,0.67644,0.30796
13.189,-1.72001,1.67858,1.53640
13.289,-7.61244,1.15344,-7.12504
13.477,4.27691,2.71647,-2.51378
13.660,5.76816,-1.40347,1.38884
13.829,12.36885,-4.37551,3.57460
14.039,-5.38671,-3.80986,0.21999
14.190,-0.76244,1.70404,-2.96241
14.376,-1.87009,0.47310,-0.41828
14.587,1.13008,-0.83886,0.23075
14.730,-0.09860,-1.85500,-0.49003
14.917,-3.16545,0.77002,-2.65752
15.110,-1.69047,0.25651,-0.39342
15.271,-1.56029,0.25208,-2.52987
15.491,-4.28471,0.38814,-2.23356
15.637,-2.36777,0.83477,-1.39070
15.813,-0.78409,0.01534,-1.34213
16.002,-1.05965,1.64237,-2.79796
16.171,0.83314,-0.78177,1.59569
16.354,-1.04892,0.44442,-2.33884
16.540,-0.87383,3.90632,-3.48883
16.712,2.63673,-0.03980,0.41435
16.940,4.82709,0.06720,2.87371
17.075,-2.87743,-0.18435,-0.72663
17.253,2.36483,0.08715,1.34154
17.454,2.56943,0.52388,0.76094
17.612,2.25529,0.04096,1.45283
17.799,-0.53877,0.00870,0.07729
17.986,-2.25161,-0.50785,-0.48657
18.156,2.37218,-0.20989,2.04366
18.335,-0.88577,0.28882,-1.21552
18.513,0.88102,-0.54730,1.36567
18.694,-0.55327,0.38562,0.84150
18.899,-2.29315,-0.20658,-0.52401
19.055,-1.48834,0.16137,-1.05908
19.241,5.11870,1.60185,3.20430
19.431,-1.24101,-1.74533,2.08077
19.597,-2.53205,-1.33267,1.13084
19.822,0.24409,0.58091,0.44537
19.955,-4.10225,0.81544,-4.91779
20.135,-2.22772,-0.29402,2.31598
20.346,-0.42068,-0.61321,-0.50771
20.496,10.09973,-1.60059,0.49324
20.682,4.43208,0.84430,2.91959
20.877,-2.55072,-0.21247,-2.03756
21.038,-0.31089,-0.35628,0.38476
21.235,-0.50329,-0.36889,1.58566
21.397,1.09109,0.28478,0.64979
21.576,-0.31675,1.06058,-1.08207
21.787,-0.21602,0.08845,0.17829
21.937,2.79153,1.20194,0.27650
22.129,-1.40556,1.77484,-0.45327
22.297,2.14865,-0.60999,1.12729
22.482,-3.07300,0.11546,-0.06097
22.660,0.92595,0.97906,-1.34341
22.838,0.40805,0.43102,1.15826
23.025,2.23553,2.28983,-3.07002
23.203,-1.66299,-0.14310,0.86414
23.378,-1.57297,0.15628,0.16834
23.590,-1.36396,-0.38681,0.05221
23.751,-1.37864,-0.83851,0.11337
23.920,-1.25033,-0.30899,0.07322
24.117,-1.21210,-0.14897,0.12241
