time,X_value,Y_value,Z_value
0.000,0.00000,0.00000,0.00000
0.035,-0.46610,-0.10834,0.09103
0.230,-0.19487,0.15023,0.13844
0.397,0.52528,-0.01485,0.26444
0.576,-1.35753,-0.39891,0.57837
0.784,-0.33655,-0.89168,0.13334
0.936,-2.81551,-0.86784,0.28083
1.116,-2.51363,-0.84085,1.47804
1.316,0.22870,1.00374,-0.15586
1.476,-1.16169,-1.27186,0.23643
1.702,-0.02452,-0.41124,-1.45755
1.842,-5.07443,1.02062,0.42673
2.017,1.37104,0.84074,-1.25666
2.216,-0.78114,0.48782,-0.21000
2.378,0.04030,-0.34775,1.11618
2.563,-0.51775,-0.35830,0.46263
2.749,-0.22294,0.42119,-1.11437
2.918,-0.87726,2.13962,0.64034
3.100,-1.43257,1.05206,-0.07961
3.306,-0.64282,0.64132,-0.27543
3.460,-0.44384,0.55134,-0.16488
3.660,4.17887,-0.12435,3.74226
3.819,2.63176,2.37244,-1.03274
4.007,1.09656,1.03560,1.27831
4.191,-1.12555,0.52182,-1.42464
4.359,-0.16136,-0.48192,0.90876
4.571,1.05138,0.84636,-0.49397
4.721,-0.38186,0.27936,-0.00404
4.901,1.40058,0.32388,0.43594
5.120,4.26167,0.71845,2.68730
5.262,-0.82939,-0.86690,1.02223
5.447,3.31502,0.46726,1.31874
5.643,-3.20960,-0.33300,-0.88127
5.802,-3.32765,-1.44682,0.17138
6.023,2.96149,1.48821,-1.16672
6.162,-0.35702,0.23832,0.76521
6.342,-1.03157,0.22928,-0.82533
6.541,-2.69636,-1.27590,-1.86402
6.702,-1.33312,-0.24738,-1.53934
6.898,1.23476,0.46108,0.87821
7.070,-1.42017,-0.01227,0.30870
7.242,3.93578,1.50805,0.02203
7.471,-0.83332,-0.35225,1.33457
7.610,-2.16828,-0.05166,-0.28332
7.782,1.00377,0.05009,1.83391
7.963,-1.45422,1.26213,-0.70248
8.149,3.13752,0.65003,1.37702
8.323,-1.61109,-0.06677,-1.83641
8.545,-0.71649,0.32388,0.23697
8.691,-0.32291,0.92858,0.44975
8.865,0.86787,1.01056,-0.71166
9.065,-5.06473,2.01442,-3.88221
9.223,8.94194,0.34870,8.63564
9.410,-0.08178,-1.89777,4.27356
9.596,0.20679,0.44722,-0.88850
9.765,0.61658,0.10305,-0.30097
9.945,-1.10504,0.47845,-1.08542
10.132,1.31072,-1.01044,0.73691
10.305,-3.06129,0.46892,-1.48605
10.500,1.33988,-2.05128,1.89096
10.665,-0.29755,0.38220,0.33454
10.851,-4.23868,-0.83026,-1.09282
11.040,-2.44091,-0.68294,-1.21214
11.207,1.70140,1.02431,-0.00502
11.433,-0.12664,-0.50143,1.56169
11.566,-8.94079,0.06264,-6.59199
11.746,2.49449,1.11243,3.97351
11.957,-1.53061,0.63925,0.73093
12.109,1.18248,0.69789,-0.73925
12.293,0.83544,0.39757,-1.16763
12.496,1.80037,-0.45179,3.45590
12.649,1.26799,0.12794,1.04004
12.846,5.42429,0.92389,4.96653
13.012,9.57224,0.17730,8.50592
13.189,1.20101,1.61505,-2.09354
13.397,1.50931,-0.53219,0.71700
13.548,-0.22920,0.05594,-1.11517
13.736,0.55056,0.88185,-0.37505
13.916,-2.96228,-0.54648,-1.24830
14.090,-1.45427,-1.40089,-0.94501
14.270,0.20371,-0.53786,2.28473
14.457,-3.36338,0.40599,-1.51907
14.629,1.90620,-0.96329,2.16071
14.809,2.29020,0.74792,-0.64287
14.990,-0.87155,0.58676,0.03677
15.173,-3.64494,0.70550,0.14315
15.362,-1.63047,0.06369,-1.89111
15.540,-0.55527,0.09001,-1.40496
15.718,-1.61715,0.48548,-0.22016
15.908,-3.20848,-0.37345,-1.93142
16.071,1.43092,-0.27883,1.85025
16.293,-0.22817,0.07438,-1.09261
16.433,0.41511,1.40506,-1.55865
16.611,-1.82515,-0.19715,-2.67830
16.808,1.93949,-0.49727,0.23168
16.971,0.82308,0.71056,-0.58608
17.159,0.53213,-1.70975,1.36747
17.341,0.49943,-0.45547,1.13225
17.512,0.64168,-0.12476,-1.42300
17.693,-5.02942,1.04107,2.04178
17.871,-0.11249,0.85568,-2.03260
18.053,-1.94042,-0.09507,0.21082
18.256,-0.33633,-0.80633,2.13453
18.422,1.60347,-0.01756,1.33273
18.596,0.74786,-0.00379,-0.48051
18.793,2.09652,-0.21473,1.57888
18.955,-1.15934,0.50932,-2.28134
19.168,-0.09726,0.19113,-1.23095
19.314,3.11072,0.50131,0.89382
19.495,1.24160,0.78871,-0.32839
19.700,4.86318,0.05327,2.19092
19.856,0.13763,0.56844,0.62286
20.041,-2.53036,-1.41977,-0.85300
20.233,0.63807,0.31212,-1.68489
20.395,2.14400,0.63653,0.18466
20.617,0.62581,0.69224,-0.49748
20.755,-1.96588,1.19663,0.28330
20.935,2.92451,-0.40477,-0.15115
21.133,2.03176,0.70294,-0.48692
21.295,2.49336,0.24453,2.70464
21.480,0.89101,0.37981,-0.08049
21.657,-0.73595,-1.09353,0.12700
21.835,-0.73818,-1.03508,0.33326
22.016,-0.52500,0.35092,-0.00733
22.196,-0.30054,-0.70766,0.18431
22.379,-0.51224,-0.43995,0.13675
22.577,-0.68066,-0.11062,0.14140
22.736,-0.41148,0.19323,-0.02182
22.966,-0.22767,-0.14929,0.04501
23.101,-0.93213,-0.06669,-0.77971
23.282,-0.28910,-0.04659,-0.07246
