time,X_value,Y_value,Z_value
0.000,0.00000,0.00000,0.00000
0.030,-4.39189,3.61462,81.93522
0.215,-4.24882,3.58570,74.94391
0.391,-4.06376,3.66672,85.45068
0.571,-3.85446,4.46649,124.24615
0.767,-3.27582,3.95124,114.69945
0.932,-2.65227,2.80891,100.28404
1.148,-2.05254,4.04533,131.34245
1.295,-1.06248,6.73754,144.38206
1.473,-1.77196,6.44269,147.75194
1.683,-2.11720,9.51013,156.61494
1.832,-2.54470,11.32416,155.88835
2.015,-3.21689,12.03235,157.96434
2.206,-3.19540,10.91624,149.97868
2.373,-3.01332,11.23168,147.16959
2.579,-3.42799,12.51737,153.32159
2.738,-2.09503,13.09820,148.71327
2.915,-1.43369,13.23319,146.53430
3.108,-2.10265,13.12096,150.38152
3.273,-3.68630,15.49174,160.66449
3.494,-5.23214,17.25896,165.19600
3.671,-2.88751,15.34270,151.35599
3.814,-2.38517,13.93854,147.65991
4.012,-2.96680,15.29955,157.40109
4.175,-5.05877,9.55003,156.99556
4.354,-4.23188,9.11557,142.68575
4.542,-1.72340,10.25590,129.15144
4.715,-1.88062,10.54271,124.51136
4.895,-2.37499,10.82509,122.30977
5.079,-1.76542,10.68711,113.86360
5.258,-3.94627,8.90108,93.44397
5.436,-4.20177,9.40868,98.79144
5.656,-5.15267,9.51268,94.93674
5.796,-3.39225,10.37886,97.34092
5.977,-2.53462,9.82698,86.17676
6.170,-1.66121,10.30698,101.38431
6.337,-1.75010,10.00546,110.19215
6.569,-1.31001,8.72037,101.55787
6.697,-2.28245,9.61821,116.72061
6.877,-0.90160,10.09272,109.45220
7.083,-0.78284,9.56967,98.41286
7.247,-0.52409,11.55403,114.87232
7.417,-3.06521,10.14436,111.16584
7.597,-3.07296,10.83912,121.06152
7.778,-1.20659,10.18910,102.44225
7.965,-0.90032,10.49973,103.21393
8.180,-4.15875,10.00753,94.66386
8.320,-3.27184,9.40665,73.44505
8.500,-2.84101,7.76421,56.84729
8.678,-2.59617,6.85632,71.41082
8.859,-3.26547,8.14167,96.77786
9.062,-4.43791,7.24029,95.63799
9.220,-5.64904,6.48658,119.03226
9.403,-6.27623,7.12744,176.73538
9.610,-6.80482,7.09449,-167.86504
9.761,-7.13289,7.56079,-162.65134
9.979,-8.37936,8.72253,-144.25937
10.120,-8.43705,9.60730,-123.23168
10.302,-9.82096,8.63318,-89.97224
10.514,-8.72725,9.32226,-98.35860
10.661,-8.61990,10.44394,-139.66594
10.849,-8.51787,10.64885,107.90050
11.040,-8.28184,10.46463,97.44738
11.201,-8.06437,10.48626,125.63966
11.423,-7.18218,9.27179,132.88768
11.561,-11.20357,9.25509,-178.00459
11.741,-7.86613,9.78369,162.11392
11.939,-8.43457,9.33900,173.40709
12.102,-8.54996,9.27823,-175.92374
12.301,-8.65152,8.87845,-161.59700
12.463,-6.01781,9.25985,179.72630
12.642,-5.74238,10.33824,176.98949
12.863,-7.50454,9.31102,-146.07211
13.003,-6.72354,10.19850,144.31134
13.184,-6.45621,9.50698,93.89945
13.383,-5.03368,9.43315,90.92428
13.543,-3.85376,7.95377,99.22696
13.726,-3.45366,7.85853,110.46067
13.914,-4.99762,7.93695,122.10191
14.084,-5.59135,9.07426,130.43416
14.265,-4.36735,10.63055,135.20358
14.454,-5.40370,10.74634,144.22906
14.626,-7.14939,10.21863,157.38763
14.832,-7.90543,10.82531,165.71051
14.986,-7.72315,10.77700,167.41222
15.168,-8.73924,10.09981,-177.02533
15.362,-7.57415,10.61064,166.84470
15.525,-8.25377,9.39703,158.57346
15.741,-7.78765,9.33609,127.84781
15.887,-5.92393,9.56765,109.81328
16.068,-5.51141,10.31245,107.88132
16.275,-4.04441,11.02082,100.75822
16.441,-4.21461,9.84778,88.19939
16.606,-5.46073,10.64831,90.40197
16.786,-5.89461,11.41409,89.72100
16.968,-6.88769,11.97961,86.93928
17.175,-7.21907,12.23569,80.42137
17.327,-8.50265,11.62613,59.35782
17.507,-8.13876,11.29323,50.15201
17.687,-8.05857,11.20541,43.10660
17.867,-8.65878,10.58101,30.53064
18.053,-8.18664,9.84730,26.06879
18.238,-6.91476,9.93772,29.62079
18.408,-6.93915,10.03841,27.54538
18.590,-6.77006,9.71962,27.94253
18.769,-6.46659,8.98556,29.14061
18.950,-6.72749,9.00972,30.10202
19.149,-7.91289,8.15105,27.77537
19.308,-10.85860,6.89842,19.33512
19.508,-10.59350,4.11795,19.66549
19.675,-9.50940,1.56217,21.07053
19.849,-9.52760,0.58645,20.62157
20.038,-10.00962,1.41581,19.88029
20.230,-10.29847,0.79300,18.34842
20.390,-10.05295,0.78387,18.80798
20.618,-10.04674,0.90355,18.90496
20.762,-9.93682,1.20781,19.53266
20.930,-9.74354,1.06883,19.86010
21.178,-9.51295,1.24962,20.62653
21.290,-9.34410,1.42817,20.88159
21.470,-9.08794,1.69690,22.09009
