time,X_value,Y_value,Z_value
0.000,0.00000,0.00000,0.00000
0.013,-0.01833,0.00275,-0.03696
0.013,-0.01833,0.00275,-0.03696
0.020,-0.01985,0.01344,-0.03421
0.020,-0.01985,0.01344,-0.03421
0.032,-0.02138,0.00153,-0.02260
0.032,-0.02138,0.00153,-0.02260
0.041,-0.02016,-0.01191,-0.01772
0.041,-0.02016,-0.01191,-0.01772
0.053,-0.01588,-0.01008,-0.01955
0.053,-0.01588,-0.01008,-0.01955
0.060,-0.01466,-0.00916,-0.02107
0.072,-0.01772,-0.00489,-0.01924
0.072,-0.01772,-0.00489,-0.01924
0.080,-0.01772,-0.00489,-0.01863
0.080,-0.01772,-0.00489,-0.01863
0.092,-0.01069,-0.00214,-0.01283
0.092,-0.01069,-0.00214,-0.01283
0.100,-0.00489,-0.00031,-0.00489
0.100,-0.00489,-0.00031,-0.00489
0.116,-0.00367,-0.00061,-0.00641
0.116,-0.00367,-0.00061,-0.00641
0.116,-0.00367,-0.00061,-0.00641
0.120,-0.00550,-0.00153,-0.01619
0.145,-0.00550,0.00397,-0.01588
0.145,-0.00550,0.00397,-0.01588
0.145,-0.00550,0.00550,-0.01649
0.145,-0.00550,0.00550,-0.01649
0.152,-0.00580,0.00519,-0.01649
0.152,-0.00580,0.00519,-0.01649
0.161,-0.00641,0.00489,-0.01405
0.161,-0.00641,0.00489,-0.01405
0.175,-0.01222,0.00061,-0.00916
0.175,-0.01222,0.00061,-0.00916
0.181,-0.01680,-0.00855,-0.00305
0.192,-0.01649,-0.01558,-0.00794
0.192,-0.01649,-0.01558,-0.00794
0.201,-0.01863,-0.01802,-0.02474
0.201,-0.01863,-0.01802,-0.02474
0.226,-0.02352,-0.01833,-0.05009
0.227,-0.02566,-0.01038,-0.07391
0.227,-0.02566,-0.01038,-0.07391
0.233,-0.02535,-0.00122,-0.08827
0.233,-0.02535,-0.00122,-0.08827
0.240,-0.02657,-0.00092,-0.09102
0.254,-0.02932,-0.00214,-0.08796
0.254,-0.02932,-0.00214,-0.08796
0.276,-0.03176,-0.00397,-0.08308
0.276,-0.03176,-0.00397,-0.08308
