time,X_value,Y_value,Z_value
0.000,0.00000,0.00000,0.00000
0.128,0.20622,0.99307,-2.16086
0.296,3.03289,0.05393,2.89009
0.500,3.29809,-0.03769,-0.30096
0.653,1.51236,-0.72808,-1.25743
0.843,1.31528,-1.21173,1.16540
1.017,1.99651,-0.37011,-0.74463
1.194,1.45807,-0.44005,-0.36892
1.404,1.36020,-0.45428,-0.67638
1.561,1.76121,-0.32244,-0.06904
1.734,0.88932,-0.31376,0.13072
1.925,1.16671,-0.49267,0.22848
2.093,1.40141,-0.41305,-0.01098
2.282,0.97007,-0.09494,-0.91597
2.465,0.70889,-0.50892,0.71453
2.635,0.76645,-0.26156,-0.08688
2.852,1.27690,-0.17689,-0.80412
2.996,0.82312,-0.38519,-1.16268
3.174,0.57663,-0.39352,0.25645
3.381,0.57554,-0.07044,-0.54279
3.535,0.75838,0.02421,-0.57925
3.721,0.41285,-0.20487,-0.10744
3.925,0.60761,-0.16994,-0.13596
4.076,0.46050,-0.12266,-0.27320
4.266,0.09212,-0.30161,0.42144
4.435,0.57138,-0.10214,-0.15604
4.621,0.26465,0.03595,-0.62158
4.806,-0.00726,-0.06696,-0.51221
4.977,0.06694,0.07051,-0.81406
5.167,0.18218,-0.19104,-0.31376
5.405,-0.33565,1.52265,0.17709
5.587,-1.47139,0.92251,0.65446
5.776,-0.17321,1.89431,1.23909
5.945,-1.95537,0.87882,0.74189
6.126,-1.34824,2.01682,-0.53168
6.339,-3.43357,1.28483,-0.14441
6.487,0.75551,-0.24732,1.88520
6.668,-2.44346,3.00820,-0.23094
6.855,-3.08135,-1.31820,1.88467
7.026,-3.18598,-0.14881,1.54228
7.207,0.19811,3.20743,0.94452
7.387,-2.87506,0.44449,1.63775
7.567,2.00754,0.71240,-1.00604
7.773,-0.15905,0.22285,-0.10967
7.928,-0.91158,-0.13554,-0.61679
8.111,2.42351,0.91280,1.19745
8.295,-0.10607,3.43289,-2.77864
8.469,1.40301,-0.92386,3.69966
8.684,-3.38512,1.39543,-0.89525
8.829,0.69234,1.22320,1.41394
9.008,-2.44635,-0.68216,1.17038
9.191,-0.29741,2.80157,-2.92082
9.369,-2.21962,1.70387,-1.47959
9.580,1.28066,1.99422,1.83937
9.732,1.91761,2.35416,0.17536
9.911,-1.89357,-0.57297,1.60075
10.123,-0.78591,1.12057,-1.09449
10.270,-0.83459,1.43024,0.42138
10.456,-1.53701,0.67432,-0.02418
10.634,-0.27979,0.83021,1.49654
10.810,-0.37657,0.34839,0.69558
11.023,1.95559,1.60316,1.43916
11.170,-0.90984,0.32214,-0.16313
11.351,0.89021,2.78495,-0.78142
11.560,-0.97615,0.71233,-1.52973
11.712,-1.84136,0.33384,-0.11823
11.892,1.63874,1.84568,-0.07546
12.076,-1.06862,0.87715,0.70865
12.251,-1.19143,1.20625,-3.12777
12.462,0.02385,1.15361,1.17391
12.612,-0.86765,-0.18104,1.62864
12.793,2.81914,1.48067,1.12755
12.992,-0.78897,0.43919,-0.68982
