time,X_value,Y_value,Z_value
0.000,0.00000,0.00000,0.00000
0.010,0.00183,0.03390,-0.02871
0.010,0.00183,0.03390,-0.02871
0.021,0.00122,0.02749,-0.04581
0.021,0.00122,0.02749,-0.04581
0.028,0.00183,0.05009,-0.05162
0.040,-0.00550,0.05406,-0.04215
0.040,-0.00550,0.05406,-0.04215
0.049,-0.00947,0.02505,-0.02413
0.049,-0.00947,0.02505,-0.02413
0.060,-0.00550,-0.01100,-0.00672
0.060,-0.00550,-0.01100,-0.00672
0.069,0.00183,-0.03360,-0.00580
0.069,0.00183,-0.03360,-0.00580
0.084,0.00397,-0.02443,-0.01588
0.084,0.00397,-0.02443,-0.01588
0.084,0.00397,-0.02443,-0.01588
0.089,-0.00061,-0.00244,-0.02016
0.100,-0.00397,-0.00122,-0.02871
0.100,-0.00397,-0.00122,-0.02871
0.109,-0.00825,0.00153,-0.03329
0.109,-0.00825,0.00153,-0.03329
0.120,-0.00489,0.00275,-0.03390
0.120,-0.00489,0.00275,-0.03390
0.130,-0.00305,0.00000,-0.02718
0.134,-0.00305,0.00000,-0.02718
0.143,0.00183,-0.00122,-0.01344
0.143,0.00183,-0.00122,-0.01344
0.143,0.00183,-0.00122,-0.01344
0.165,0.00367,-0.00794,-0.00305
0.165,-0.00122,-0.01497,-0.00031
0.165,-0.00122,-0.01497,-0.00031
0.169,-0.00214,-0.01252,0.01588
0.169,-0.00214,-0.01252,0.01588
0.180,0.00092,-0.01680,0.02443
0.180,0.00092,-0.01680,0.02443
0.189,0.00244,-0.00275,0.02443
0.189,0.00244,-0.00275,0.02443
0.202,0.00244,0.00336,0.03604
0.202,0.00244,0.00336,0.03604
0.209,-0.00367,-0.00886,0.04429
0.222,-0.01161,-0.01252,0.04979
0.222,-0.01161,-0.01252,0.04979
0.229,-0.01833,-0.01527,0.07697
0.229,-0.01833,-0.01527,0.07697
0.240,-0.02077,-0.05345,0.09224
0.240,-0.02077,-0.05345,0.09224
0.249,-0.02688,-0.05131,0.09652
0.249,-0.02688,-0.05131,0.09652
0.265,-0.03176,-0.04948,0.09988
0.267,-0.03176,-0.04948,0.09988
0.267,-0.03176,-0.04948,0.09988
0.270,-0.03512,-0.07300,0.09041
0.296,-0.04581,-0.06811,0.06200
0.296,-0.04581,-0.06811,0.06200
0.296,-0.06109,-0.04612,0.04887
0.296,-0.06109,-0.04612,0.04887
0.301,-0.06994,-0.06903,0.02016
0.301,-0.06994,-0.06903,0.02016
0.311,-0.07269,-0.05925,0.00336
0.311,-0.07269,-0.05925,0.00336
0.322,-0.08094,-0.05651,-0.01619
0.322,-0.08094,-0.05651,-0.01619
0.329,-0.08247,-0.06536,-0.05253
0.341,-0.07697,-0.03757,-0.06200
0.341,-0.07697,-0.03757,-0.06200
0.349,-0.06567,-0.07575,-0.10476
0.349,-0.06567,-0.07575,-0.10476
0.361,-0.08949,-0.03024,-0.13042
0.361,-0.08949,-0.03024,-0.13042
0.369,-0.10629,0.02260,-0.05253
0.369,-0.10629,0.02260,-0.05253
0.382,-0.09957,-0.10263,-0.11973
0.382,-0.09957,-0.10263,-0.11973
0.389,-0.12584,-0.02321,-0.07453
0.405,-0.11820,-0.07911,-0.05284
0.405,-0.11820,-0.07911,-0.05284
0.456,-0.11301,-0.09988,-0.11362
0.456,-0.11301,-0.09988,-0.11362
0.456,-0.12706,-0.03879,-0.10171
0.456,-0.12706,-0.03879,-0.10171
0.456,-0.12950,-0.07269,-0.10476
0.456,-0.12950,-0.07269,-0.10476
0.456,-0.12248,-0.08522,-0.11637
0.456,-0.12248,-0.08522,-0.11637
0.456,-0.12248,-0.08522,-0.11637
0.457,-0.12920,-0.06414,-0.10904
0.460,-0.11942,-0.09407,-0.10415
0.460,-0.11942,-0.09407,-0.10415
0.469,-0.11026,-0.09194,-0.09621
0.469,-0.11026,-0.09194,-0.09621
0.480,-0.10049,-0.07361,-0.08063
0.480,-0.10049,-0.07361,-0.08063
0.490,-0.09927,-0.07666,-0.07208
0.490,-0.09927,-0.07666,-0.07208
0.502,-0.10171,-0.08613,-0.06964
0.502,-0.10171,-0.08613,-0.06964
0.509,-0.09163,-0.08735,-0.05712
0.521,-0.08766,-0.09132,-0.04643
0.521,-0.08766,-0.09132,-0.04643
0.529,-0.08277,-0.09102,-0.04123
0.532,-0.08277,-0.09102,-0.04123
0.541,-0.06720,-0.07453,-0.04307
0.541,-0.06720,-0.07453,-0.04307
0.594,-0.05895,-0.06536,-0.02657
0.594,-0.05895,-0.06536,-0.02657
0.595,-0.06200,-0.06842,-0.02413
0.595,-0.06200,-0.06842,-0.02413
0.595,-0.06200,-0.06842,-0.02413
0.595,-0.06384,-0.05162,-0.01283
0.595,-0.06720,-0.05803,0.00428
0.595,-0.06720,-0.05803,0.00428
0.595,-0.06261,-0.06078,0.01222
0.595,-0.06261,-0.06078,0.01222
0.602,-0.05681,-0.04917,0.01588
0.602,-0.05681,-0.04917,0.01588
0.610,-0.04459,-0.04948,0.01802
0.610,-0.04459,-0.04948,0.01802
0.625,-0.03696,-0.05192,0.01710
0.625,-0.03696,-0.05192,0.01710
0.625,-0.03696,-0.05192,0.01710
0.629,-0.04765,-0.04795,0.02596
0.641,-0.05651,-0.05406,0.03787
0.641,-0.05651,-0.05406,0.03787
0.649,-0.05070,-0.05406,0.05009
0.649,-0.05070,-0.05406,0.05009
0.666,-0.02566,-0.05437,0.06353
0.666,-0.02566,-0.05437,0.06353
0.670,-0.01038,-0.06506,0.07483
0.670,-0.01038,-0.06506,0.07483
0.725,-0.02107,-0.06811,0.07605
0.725,-0.02107,-0.06811,0.07605
0.725,-0.03115,-0.06078,0.07300
0.725,-0.05284,-0.05803,0.05681
0.725,-0.05284,-0.05803,0.05681
0.725,-0.06384,-0.04765,0.03421
0.725,-0.04917,-0.04795,0.00489
0.725,-0.04917,-0.04795,0.00489
0.729,-0.04276,-0.04398,-0.00947
0.729,-0.04276,-0.04398,-0.00947
0.744,-0.05162,-0.03421,-0.01497
0.744,-0.05162,-0.03421,-0.01497
0.749,-0.06536,-0.00031,-0.03238
0.761,-0.06811,0.03696,-0.04673
0.761,-0.06811,0.03696,-0.04673
0.770,-0.05345,0.04459,-0.06170
0.770,-0.05345,0.04459,-0.06170
0.781,-0.01466,0.02718,-0.04123
0.781,-0.01466,0.02718,-0.04123
0.789,0.02657,-0.00336,-0.00702
0.792,0.02657,-0.00336,-0.00702
0.829,0.03360,0.00214,0.03482
0.829,0.03360,0.00214,0.03482
0.830,0.03360,0.00214,0.03482
0.830,0.02474,0.03787,0.06811
0.830,0.02230,0.05040,0.09591
0.830,0.02230,0.05040,0.09591
0.834,0.02963,0.03482,0.13317
0.834,0.02963,0.03482,0.13317
0.845,0.08216,-0.02718,0.15088
0.845,0.08216,-0.02718,0.15088
0.850,0.11209,-0.03451,0.17104
