time,X_value,Y_value,Z_value
0.000,0.00000,0.00000,0.00000
0.043,0.30633,1.32371,73.98940
0.244,0.24509,1.24875,73.40946
0.411,0.63828,1.40740,73.10562
0.584,1.32474,0.50201,71.64072
0.783,1.31088,-1.42745,68.73298
0.944,1.21193,-1.77869,66.87019
1.130,1.41850,-0.56781,66.54308
1.314,1.06141,0.24733,66.05499
1.485,1.23725,-0.51193,64.54307
1.666,0.64100,0.73146,64.23509
1.847,0.89797,2.90112,65.41366
2.027,0.75442,1.93912,62.41194
2.227,0.74463,2.93352,61.70364
2.385,0.46578,5.55630,63.24643
2.571,-0.75848,9.95835,67.89783
2.753,-3.26414,13.90833,73.53542
2.926,-3.54724,14.14610,74.99860
3.137,-3.03824,13.52132,75.73855
3.286,-2.89179,13.67675,76.77198
3.467,-3.66718,14.20816,77.84694
3.683,-3.19631,13.40495,77.70679
3.829,-3.16304,13.72621,79.00463
4.014,-2.59895,14.30119,80.87986
4.191,-0.80392,13.17452,80.43993
4.368,0.55852,10.96920,78.21835
4.585,1.19961,9.61123,76.36012
4.732,0.94279,12.18346,79.40015
4.909,-0.16920,14.01397,82.09475
5.114,0.23373,14.94059,84.56228
5.268,1.60435,11.99197,81.80075
5.488,2.79284,10.75762,81.23843
5.629,3.01239,11.77150,83.05190
5.809,2.70640,12.15608,84.02699
6.019,1.76028,12.08626,83.99860
6.171,1.37213,11.43635,82.42157
6.356,1.00260,13.08323,82.22921
6.547,-0.58093,14.98111,83.14774
6.712,-0.83670,16.38295,83.85251
6.932,-0.76423,15.07219,81.32610
7.071,-0.01416,12.70269,78.81076
7.250,0.47844,12.91293,79.92542
7.446,0.73090,12.46855,79.84013
7.612,1.23268,12.28877,80.03096
7.794,-0.34688,11.08049,78.55777
7.973,0.67937,10.96893,78.10410
8.151,1.44568,9.19843,75.00510
8.363,1.36082,9.11535,73.34514
8.513,-1.38194,11.00210,73.90351
8.693,-2.45973,10.87882,72.62576
8.903,-2.73460,11.14394,72.69036
9.052,-3.68955,10.91638,72.03021
9.274,-3.48306,11.02715,71.99801
9.420,-3.40065,10.69033,70.90912
9.594,-4.36827,9.97499,69.14105
9.791,-4.20255,10.44044,70.38177
9.953,-4.23389,10.47105,71.67583
10.141,-3.90301,13.14545,76.96980
10.322,-4.40482,12.68822,77.03787
10.494,-5.72135,14.16975,79.53989
10.675,-8.62656,17.05850,85.02104
10.856,-11.18766,19.50824,94.45341
11.034,-9.22966,17.98391,96.11899
11.240,-6.49796,14.37444,91.88422
11.394,-4.75090,11.82853,89.92927
11.577,-3.08290,9.36027,88.30338
11.757,-1.78106,8.20127,89.86615
11.934,-0.16977,3.27778,84.51894
12.146,0.08423,-0.67082,79.61758
12.295,-1.01809,-1.91754,75.15929
12.475,-1.38732,1.62800,77.69130
12.683,-1.74784,2.43994,77.72972
12.835,-1.80876,3.81060,78.97528
13.016,-1.65665,2.09641,75.43136
13.212,-1.32148,1.42563,73.23495
13.376,-1.39550,1.34033,71.13273
13.598,-1.35511,2.94111,71.57969
13.741,-1.24113,-1.05213,63.97393
13.918,-1.24000,-4.98861,54.77291
14.117,-2.71084,-3.88320,47.26941
14.277,0.13353,3.03883,51.13170
14.462,-3.55835,10.92144,51.77304
14.646,-7.34828,16.41133,57.49976
14.818,-10.75462,20.76276,65.94406
14.999,-15.48525,22.93539,73.28684
15.193,-14.71605,22.58608,75.07209
15.359,-11.66980,20.01138,70.71687
15.558,-13.14823,18.72743,68.55097
15.721,-12.52379,18.19494,71.52334
15.905,-7.80472,13.07184,69.52010
16.091,-5.88611,9.05063,65.31503
16.259,-5.33206,7.99284,64.67622
16.473,-5.11677,8.69677,65.99479
16.620,-6.99674,8.80998,66.15826
16.801,-8.35909,9.87796,67.88840
16.990,-8.16641,9.97090,68.52292
17.161,-7.63388,10.62325,69.76545
17.341,-7.55137,10.68757,71.42973
17.520,-7.88207,10.37410,71.19896
17.700,-8.01179,10.46608,71.62370
17.902,-7.86100,10.59111,72.40685
18.062,-7.73678,10.47450,73.29436
18.248,-7.79378,10.82934,75.09631
18.423,-7.17249,11.22636,76.75918
18.601,-6.87703,9.44365,74.31696
18.814,-6.95805,8.93705,72.66365
18.963,-6.64036,8.99425,71.58774
19.142,-6.85517,8.73979,69.95982
19.342,-6.77446,9.76762,71.05487
19.502,-6.46166,10.07999,71.57848
19.683,-8.03455,10.56057,71.96976
19.865,-8.91481,9.00966,70.23927
20.044,-7.81812,8.89454,71.48065
20.223,-7.23026,9.35865,73.25610
20.403,-6.49244,10.60537,76.13245
20.585,-7.32496,10.97977,76.69930
20.771,-7.62132,10.49983,74.46627
20.944,-7.58199,10.72990,73.77706
21.164,-7.36531,10.72939,73.87672
21.303,-7.61047,9.89101,74.94695
21.485,-7.77406,10.43224,76.01839
21.687,-7.48268,9.68651,76.28365
21.845,-7.84380,8.84656,76.21675
22.024,-7.71272,9.07501,77.77869
22.204,-7.58677,7.47285,75.97520
22.384,-6.93678,6.44844,75.28677
22.606,-6.67142,5.41770,74.69809
22.749,-6.06950,4.21344,76.25677
22.925,-6.13565,2.55555,79.72001
23.121,-7.38045,-0.81143,79.24849
23.286,-8.35483,-1.88364,80.67072
23.473,-8.44457,-3.38444,81.60365
23.648,-7.13316,-5.09328,81.89729
23.826,-6.78087,-6.26081,81.45315
24.038,-6.96820,-6.37066,82.42801
24.188,-6.88884,-6.34618,83.91093
24.367,-6.65451,-6.91547,83.98635
24.570,-6.42101,-6.60021,87.54451
24.728,-6.34734,-6.16326,90.24905
