time,X_value,Y_value,Z_value
0.000,0.00000,0.00000,0.00000
0.084,-4.21311,4.16186,1.98031
0.267,-3.86737,4.40521,3.87343
0.456,-3.83955,5.64461,4.72837
0.625,-3.58601,6.71285,5.59882
0.830,-1.63721,7.65650,20.24505
0.986,-2.42434,8.18632,17.44219
1.167,-2.44513,8.53857,19.71983
1.367,-1.75220,6.41186,36.30945
1.525,-5.05356,7.25856,-130.19823
1.714,-5.54887,7.10534,-157.64134
1.900,-4.92632,7.54190,166.57878
2.066,-5.80169,9.36871,-179.20499
2.280,-5.79706,10.21184,-178.99773
2.427,-6.13546,13.01235,-176.88496
2.607,-6.42561,15.86502,-175.97128
2.826,-7.84014,18.39115,-173.41957
2.967,-10.02649,18.10134,-164.12199
3.153,-11.51899,17.58943,-153.97237
3.347,-10.27011,15.22857,-153.39030
3.509,-8.35579,14.52600,-174.67578
3.700,-8.40096,14.27132,-175.94992
3.868,-8.10672,14.23391,174.98634
4.049,-7.42266,13.43522,160.15364
4.239,-6.35048,13.13557,149.93405
4.409,-5.97982,11.81544,139.40343
4.595,-5.94897,11.62552,144.47862
4.772,-6.46207,13.10769,166.64938
4.949,-7.10803,14.90827,179.49976
5.131,-6.56419,13.65445,176.66701
5.318,-5.29477,12.23039,160.89059
5.490,-6.26076,10.26726,-177.91866
5.692,-5.88680,10.91605,177.82294
5.850,-6.21354,11.07912,178.82108
6.036,-5.92258,11.99340,174.93811
6.223,-5.25717,14.52994,171.43211
6.392,-4.71337,14.79966,169.27005
6.596,-4.65010,13.84154,170.52455
6.751,-4.03408,14.25343,168.69318
6.931,-5.77714,14.34255,176.36246
7.131,-6.37986,15.58707,-178.75827
7.301,-7.08795,15.96451,-170.31897
7.481,-6.27170,15.09852,-169.73976
7.669,-5.59204,14.91680,-172.26347
7.831,-5.36191,13.80001,-173.84221
8.059,-5.14640,12.58575,-176.88623
8.194,-4.94520,13.11915,178.01917
8.373,-5.05428,12.76497,173.68697
8.561,-4.47882,13.90397,168.54807
8.734,-4.35273,13.61662,173.27184
8.918,-4.33722,9.82807,-89.78832
9.111,-2.97100,5.86631,-150.81795
9.274,-4.27349,2.74052,-159.98756
9.498,-1.76178,0.18899,152.22240
9.636,0.00816,2.65556,144.25238
9.815,-0.73960,9.46048,149.33328
10.013,-1.28078,13.77644,151.95557
10.174,-1.76439,14.56378,153.22816
10.357,-2.60962,15.29362,156.08611
10.544,-6.56308,20.41676,165.96425
10.714,-9.85833,23.35628,174.93840
10.927,-14.57586,22.19453,-166.98178
11.077,-18.08469,23.36608,-151.67848
11.256,-17.43407,21.87250,-148.68233
11.458,-16.33616,19.53716,-145.32860
11.615,-13.38708,16.29513,-143.30586
11.801,-11.64897,14.33433,-141.16527
11.993,-10.98456,13.21187,-138.60582
12.156,-10.08766,11.80180,-139.73260
12.382,-9.83951,11.30339,-148.91676
12.516,-11.76574,13.53297,-146.55109
12.697,-14.86727,16.43794,-136.22498
12.951,-19.51431,18.38829,-103.50684
13.065,-18.55982,15.99436,-69.91737
13.238,-14.66735,13.44947,-47.56828
13.431,-10.65170,8.14749,-16.96443
13.597,-7.94064,11.10257,-50.54902
13.784,-7.74900,11.50136,-102.80580
13.968,-3.33296,12.64083,-175.93671
14.138,-5.86110,11.17926,-173.52007
14.319,-11.66570,6.51426,-165.72771
14.499,-11.64853,6.71056,-167.66716
14.680,-12.07354,6.12534,-160.64700
14.884,-13.19766,5.78669,-151.49200
15.040,-12.29562,8.68771,-162.40561
15.224,-11.93013,11.19466,-164.33618
15.438,-11.70870,10.13231,-158.85483
15.580,-9.52812,9.35558,-168.31125
15.797,-7.36334,10.12613,178.39969
15.941,-9.08858,10.46987,-178.52168
16.121,-11.47314,12.10861,-177.61780
16.307,-11.05777,12.32977,179.90259
16.480,-8.07801,11.69867,166.49254
16.667,-6.09291,10.93290,155.51015
16.860,-5.85586,9.93811,158.06657
17.021,-5.50573,9.72164,160.63928
17.247,-6.20510,9.98664,168.17941
17.386,-5.43283,8.22917,166.73604
17.561,-4.05348,8.12119,164.15312
17.758,-4.44392,9.05256,167.46364
17.921,-5.14131,10.53390,170.84871
18.108,-7.03329,11.22815,179.26888
18.292,-6.69501,10.08555,178.66083
18.463,-5.82733,11.11966,172.63458
18.644,-5.76622,11.60240,167.14943
18.823,-5.44165,10.30796,158.10539
19.003,-4.31175,9.21719,142.15514
19.183,-4.06731,9.92840,135.92595
19.363,-4.29086,10.59857,116.84122
19.550,-3.60309,9.87246,91.48447
19.734,-4.61983,8.85823,73.56661
19.904,-5.43319,8.51566,58.02863
20.121,-5.93935,8.76311,47.01730
20.263,-5.25174,8.33360,41.45450
20.444,-4.43691,7.50232,38.68563
20.661,-3.83739,7.29566,37.23328
20.806,-3.64798,7.53618,32.43978
20.990,-3.20718,8.15101,30.03237
21.226,-3.42518,9.38621,28.87650
21.346,-5.76018,7.91554,23.07306
21.541,-8.98300,6.73259,18.17282
21.789,-9.08122,5.36849,17.85080
21.885,-9.18072,4.63387,17.28293
22.065,-8.92174,3.78133,17.71589
22.250,-9.10288,2.07548,17.27215
22.425,-9.20737,-0.15308,16.18649
22.605,-9.37994,-2.85589,14.79530
22.818,-9.95611,-3.27415,12.61009
22.985,-8.71382,-3.05057,13.34499
23.152,-8.55785,-3.42184,13.70696
23.345,-7.93549,-2.49427,14.43604
23.506,-7.78525,-2.73287,14.51374
23.726,-7.28103,-2.92708,15.00572
23.868,-7.06165,-3.48300,15.20182
24.047,-6.72466,-3.72719,15.74953
24.239,-6.58244,-4.02788,16.31242
