time,X_value,Y_value,Z_value
0.000,0.00000,0.00000,0.00000
0.015,-0.02291,-0.00764,-0.02382
0.015,-0.02291,-0.00764,-0.02382
0.019,-0.01894,-0.01313,-0.01283
0.019,-0.01894,-0.01313,-0.01283
0.035,-0.01802,-0.01527,-0.01222
0.035,-0.01802,-0.01527,-0.01222
0.035,-0.01802,-0.01527,-0.01222
0.039,-0.01680,-0.01619,-0.01649
0.051,-0.01680,-0.01374,-0.01741
0.051,-0.01680,-0.01374,-0.01741
0.059,-0.01558,-0.01374,-0.01588
0.062,-0.01558,-0.01374,-0.01588
0.071,-0.01100,-0.01191,-0.01313
0.071,-0.01100,-0.01191,-0.01313
0.088,-0.00489,-0.00275,-0.00458
0.088,-0.00489,-0.00275,-0.00458
0.092,-0.00367,-0.00153,-0.00122
0.092,-0.00367,-0.00153,-0.00122
0.099,-0.00580,-0.00061,-0.01038
0.111,-0.00305,0.00122,-0.01710
0.111,-0.00305,0.00122,-0.01710
0.120,-0.00519,0.00580,-0.02107
0.120,-0.00519,0.00580,-0.02107
0.131,-0.00886,0.00886,-0.02352
0.131,-0.00886,0.00886,-0.02352
0.140,-0.01008,0.00550,-0.02413
0.140,-0.01008,0.00550,-0.02413
0.152,-0.00702,0.00122,-0.02199
0.152,-0.00702,0.00122,-0.02199
0.161,-0.00367,0.00061,-0.02077
0.171,-0.00305,-0.00092,-0.02443
0.171,-0.00305,-0.00092,-0.02443
0.180,-0.00550,0.00031,-0.03787
0.180,-0.00550,0.00031,-0.03787
0.195,-0.00977,0.00550,-0.04368
0.195,-0.00977,0.00550,-0.04368
0.201,-0.01313,0.00611,-0.04734
0.230,-0.01313,0.00336,-0.04765
0.230,-0.01313,0.00336,-0.04765
0.230,-0.01313,0.00336,-0.04765
0.230,-0.01344,0.00916,-0.04490
0.231,-0.01313,0.01008,-0.04337
0.231,-0.01313,0.01008,-0.04337
0.242,-0.00764,0.01191,-0.04551
0.242,-0.00764,0.01191,-0.04551
0.251,-0.00458,0.01985,-0.04184
0.251,-0.00458,0.01985,-0.04184
0.260,-0.00519,0.01710,-0.04062
0.260,-0.00519,0.01710,-0.04062
0.273,-0.00092,0.01833,-0.04276
0.273,-0.00092,0.01833,-0.04276
0.280,0.00153,0.02077,-0.04337
0.291,0.00000,0.02199,-0.04276
0.291,0.00000,0.02199,-0.04276
0.300,-0.00183,0.02107,-0.03543
0.300,-0.00183,0.02107,-0.03543
0.312,0.00886,0.01649,-0.02199
0.312,0.00886,0.01649,-0.02199
0.320,0.01985,0.00825,-0.00764
0.325,0.01985,0.00825,-0.00764
0.370,0.01802,0.00153,0.00122
0.370,0.01802,0.00153,0.00122
0.371,0.01344,0.00947,0.00153
0.371,0.01466,0.02169,-0.00061
0.371,0.01466,0.02169,-0.00061
0.371,0.01038,0.01955,-0.00061
0.371,0.01038,0.01955,-0.00061
0.372,0.00733,0.01313,0.02169
0.372,0.00733,0.01313,0.02169
0.380,0.00825,-0.00611,0.03085
0.380,0.00825,-0.00611,0.03085
0.397,0.00458,-0.01252,0.01833
0.397,0.00458,-0.01252,0.01833
0.397,0.00458,-0.01252,0.01833
0.400,-0.01283,0.00153,0.01955
0.411,-0.01680,-0.02627,-0.01008
0.411,-0.01680,-0.02627,-0.01008
0.420,-0.02077,-0.02107,-0.04734
0.420,-0.02077,-0.02107,-0.04734
0.431,-0.01313,0.00977,-0.05864
0.431,-0.01313,0.00977,-0.05864
0.440,-0.00886,-0.00641,-0.09560
0.440,-0.00886,-0.00641,-0.09560
0.474,-0.00764,0.02993,-0.07422
0.474,-0.00764,0.02993,-0.07422
0.474,-0.00764,0.02993,-0.07422
0.474,-0.00764,-0.00214,-0.08063
0.474,-0.00672,0.00458,-0.09774
0.474,-0.00672,0.00458,-0.09774
0.514,-0.00031,0.02474,-0.08033
0.514,-0.00031,0.02474,-0.08033
0.514,0.00397,0.01283,-0.06720
0.514,0.00397,0.01283,-0.06720
0.514,0.00702,0.01588,-0.05651
0.514,0.00702,0.01588,-0.05651
0.514,0.01008,0.02077,-0.03299
0.514,0.01008,0.02077,-0.03299
0.514,0.01008,0.02077,-0.03299
0.520,0.01741,0.01191,-0.01374
0.531,0.01374,0.00672,-0.00214
0.531,0.01374,0.00672,-0.00214
0.540,0.01313,-0.01008,-0.00244
0.540,0.01313,-0.01008,-0.00244
0.551,0.01008,-0.00794,0.00764
0.551,0.01008,-0.00794,0.00764
0.560,0.01558,-0.00977,0.01466
0.560,0.01558,-0.00977,0.01466
0.576,0.02077,0.00428,0.02046
0.576,0.02077,0.00428,0.02046
0.576,0.02077,0.00428,0.02046
0.583,0.02321,0.00611,0.02382
0.592,0.03451,0.00031,0.03390
0.592,0.03451,0.00031,0.03390
0.600,0.04337,0.00092,0.05131
0.603,0.04337,0.00092,0.05131
0.653,0.03543,-0.01069,0.05712
0.653,0.03543,-0.01069,0.05712
0.653,0.03329,-0.01436,0.05070
0.653,0.03329,-0.01436,0.05070
0.653,0.02932,-0.01008,0.03329
0.653,0.02932,-0.01008,0.03329
0.653,0.02382,-0.01283,0.00428
0.653,0.01833,0.00458,-0.02321
0.653,0.01833,0.00458,-0.02321
0.661,0.00855,0.02443,-0.03757
0.661,0.00855,0.02443,-0.03757
0.673,0.00489,0.00183,-0.05803
0.673,0.00489,0.00183,-0.05803
0.680,0.00367,0.01833,-0.02596
0.680,0.00367,0.01833,-0.02596
0.693,0.00977,-0.00397,0.00092
0.693,0.00977,-0.00397,0.00092
0.700,0.01161,-0.00428,0.03910
0.712,0.01710,-0.01955,0.06353
0.712,0.01710,-0.01955,0.06353
0.721,0.02382,-0.02779,0.10171
0.721,0.02382,-0.02779,0.10171
0.736,0.03574,-0.04215,0.11454
0.736,0.03574,-0.04215,0.11454
0.784,0.04734,-0.04154,0.12462
0.784,0.04734,-0.04154,0.12462
0.784,0.05162,-0.05253,0.11301
0.784,0.05162,-0.05253,0.11301
0.784,0.05162,-0.05253,0.11301
0.784,0.06658,-0.04673,0.08216
0.784,0.07055,-0.01741,0.06139
0.784,0.07055,-0.01741,0.06139
0.785,0.06628,-0.01680,0.03421
0.785,0.06628,-0.01680,0.03421
0.793,0.05956,-0.01191,0.02566
0.793,0.05956,-0.01191,0.02566
0.801,0.03879,-0.00916,0.03238
0.801,0.03879,-0.00916,0.03238
0.813,0.02993,-0.01588,0.02871
0.813,0.02993,-0.01588,0.02871
0.820,0.03421,-0.01405,0.01527
0.832,0.03176,-0.00580,0.02199
0.832,0.03176,-0.00580,0.02199
0.840,0.02352,-0.01252,0.00153
0.840,0.02352,-0.01252,0.00153
0.852,0.01405,-0.00977,-0.02535
0.852,0.01405,-0.00977,-0.02535
