time,X_value,Y_value,Z_value
0.000,0.00000,0.00000,0.00000
0.043,0.09311,-0.31437,0.08540
0.244,0.80416,-0.26565,-0.10893
0.411,-1.18416,-0.19624,0.00006
0.584,-2.24506,0.94697,0.36265
0.783,-0.37173,0.07047,-0.34350
0.945,-0.82150,-0.32459,-0.75292
1.130,-1.58918,-0.04789,-0.55263
1.315,0.98941,-1.30615,-0.41349
1.485,0.34599,1.88682,-2.12295
1.666,1.67445,0.41918,0.29079
1.847,-1.81440,-1.28266,-1.57525
2.027,0.91111,0.81387,-0.22092
2.227,-0.45251,0.40250,-0.49744
2.386,-0.24677,0.58361,-0.12051
2.571,0.39402,0.63058,-0.35135
2.753,0.73332,-0.59811,0.45713
2.926,1.17781,1.31904,0.26781
3.137,1.09479,0.04038,-0.44416
3.286,0.84907,0.61967,0.10880
3.467,1.12701,0.17846,-0.44764
3.683,-3.60826,1.60767,-2.00405
3.829,-2.10444,-1.42675,-1.41236
4.014,-2.62316,-0.12001,-1.03236
4.191,-2.93405,-0.03447,-1.41053
4.368,1.74421,0.97258,-1.48154
4.585,0.79732,1.74552,-1.03544
4.733,-1.11202,-0.59979,0.58065
4.909,0.87561,-0.11954,1.27789
5.114,-3.25788,-1.07329,0.19541
5.268,2.32054,0.73306,-1.53042
5.488,-0.10331,0.12131,-0.63543
5.629,-0.47385,-0.48294,-1.40464
5.809,2.45561,0.03408,-0.36845
6.019,3.45641,0.15236,1.94851
6.171,2.37642,1.64152,0.61768
6.356,0.09838,0.15400,0.21610
6.547,2.04788,0.27845,1.29727
6.712,-1.63690,-0.12156,-0.34025
6.932,2.04825,0.07625,2.77064
7.071,2.28729,0.63037,-0.15179
7.250,-1.70201,-0.74922,-2.20162
7.446,-2.17999,0.24854,0.07187
7.612,-0.92874,0.78991,-3.18270
7.794,5.99401,0.92580,3.02454
7.973,-4.09034,-1.42714,-3.77482
8.151,2.21054,0.36102,-0.32341
8.364,0.12792,1.08697,-4.33015
8.513,-0.81501,0.39744,-0.48011
8.693,1.52757,0.05186,0.62139
8.903,0.41558,-0.49955,0.49679
9.052,1.22352,0.67529,-1.83523
9.274,-0.28769,-0.19566,0.20403
9.420,-0.17247,0.68777,-0.98194
9.594,1.44099,0.85597,1.07855
9.791,-0.29589,-0.55989,-0.71977
9.953,1.30116,-0.18936,0.49738
10.141,-1.84021,-1.23747,1.34653
10.322,1.36637,2.08394,-0.64791
10.494,0.17926,1.77961,-0.42569
10.675,-0.04991,1.43480,0.11351
10.856,-1.32159,-0.75594,1.55283
11.034,-0.30229,-0.45237,1.33821
11.241,2.87060,1.28151,0.06327
11.394,0.60978,-0.10660,-1.34452
11.577,-1.56564,-0.71072,-0.75508
11.761,-1.05778,-1.98215,2.91018
11.935,1.12045,-1.77513,-0.67803
12.146,-0.87956,-0.80024,0.16742
12.295,3.81917,1.41237,0.17453
12.475,2.29851,-0.91502,1.70697
12.683,1.00248,-0.55370,-0.06452
12.835,0.14430,-1.64845,-0.24270
13.016,1.02306,-0.82634,-0.65156
13.212,-0.17060,-1.93831,0.13548
13.376,2.23509,0.08929,-1.78065
13.599,1.63245,-3.10079,3.00320
13.742,1.18361,-3.25433,0.01761
13.918,0.63584,-1.33380,-1.67796
14.117,3.96503,-0.42963,3.35463
14.277,-7.24132,-0.51047,-5.60216
14.463,5.27868,1.76406,0.01020
14.646,-0.66047,2.74682,-0.91375
14.818,-0.87477,2.53134,-1.61029
14.999,-1.64776,1.19050,4.26594
15.193,-2.54004,-1.21525,1.47085
15.359,-1.12302,2.99916,1.75531
15.558,5.29642,0.85936,2.59466
15.721,-4.49723,-2.84334,-2.72046
15.905,-1.32426,-0.16679,-1.09663
16.091,2.90310,-0.88494,1.03509
16.259,0.63045,0.86914,-2.50800
16.473,-2.65810,0.38618,-0.04276
16.620,3.35348,1.45185,1.12601
16.801,2.44619,-1.03527,2.28031
16.990,2.41685,-0.19970,1.30762
17.161,-1.31524,0.25134,0.18489
17.341,-2.48467,0.16970,-1.86503
17.520,0.45666,0.63315,1.58050
17.701,-0.83119,-0.03858,0.28724
17.902,-1.85363,-0.58019,-1.89520
18.062,-0.89449,0.47209,-0.20260
18.248,0.83994,0.12782,0.30698
18.423,-1.07162,-0.61708,1.70658
18.601,-0.16731,0.92451,-1.10892
18.814,0.51827,-0.29822,0.48098
18.963,0.54097,0.50542,-0.30862
19.142,1.19956,0.87447,1.38167
19.342,-1.86863,-0.87941,2.80215
19.502,-1.16388,-0.19904,0.34323
19.684,2.25996,-0.70466,1.58991
19.865,2.61064,1.05363,0.98748
20.044,-0.85118,-0.92072,2.84424
20.223,-1.02046,-0.63275,0.48139
20.403,-7.55394,-0.83751,-8.05849
20.585,0.87359,-0.06825,1.71896
20.772,2.85355,0.02647,3.62626
20.944,0.46305,-0.33914,2.14770
21.165,-1.72434,-0.29141,-0.13582
21.303,2.78545,0.86320,1.90553
21.485,-0.53153,-0.93104,-0.68548
21.688,-2.00147,1.00062,-0.48834
21.845,3.36997,1.39110,1.37871
22.024,-0.14877,-1.14934,1.16686
22.204,0.07473,0.67364,-1.56935
22.384,-1.72957,0.68622,-0.19657
22.607,-0.43403,0.57734,-0.94215
22.749,-0.80318,0.85611,-0.83596
22.925,2.43633,-0.67977,-0.59943
23.121,6.08984,2.20825,0.22772
23.286,3.84589,1.10270,1.13557
23.473,1.71976,-0.61385,-0.22263
23.648,-2.90161,-0.26839,0.08432
23.826,-0.89731,0.24985,0.12825
24.038,0.62950,-0.31362,0.03089
24.188,-0.94108,-0.31980,-0.04238
24.367,-1.46933,0.14971,-0.07060
24.570,-1.33671,-0.51358,0.08020
24.728,-1.15188,-0.39547,0.02270
