time,X_value,Y_value,Z_value
0.000,0.00000,0.00000,0.00000
0.035,-8.25474,10.12057,94.36792
0.230,-8.12142,10.16743,93.24554
0.397,-8.02454,10.17811,92.82186
0.576,-7.55577,10.28759,92.99239
0.784,-7.36370,10.52454,94.15352
0.936,-6.61865,10.64559,94.65282
1.116,-5.54058,10.85971,95.02281
1.316,-4.45918,9.39377,92.93782
1.476,-3.50941,9.97400,93.58507
1.702,-2.99167,9.70547,92.59769
1.842,-0.66460,8.11776,86.13651
2.017,-0.45934,7.70581,80.63462
2.216,-0.67778,10.36085,81.42924
2.378,-2.55826,15.12705,87.53932
2.563,-6.29585,19.08787,94.45351
2.749,-7.09248,19.04831,95.35253
2.918,-5.90271,17.50060,92.84216
3.100,-5.66092,16.72395,92.14198
3.306,-3.94914,14.49138,88.63918
3.460,-1.52773,10.93900,83.72767
3.660,-1.16818,8.24079,80.23428
3.819,-1.27331,7.40668,78.85203
4.006,-2.71220,10.46326,82.74396
4.190,-4.37104,13.58700,88.29188
4.359,-3.78264,13.32605,88.58052
4.570,-2.69143,10.75093,85.09690
4.721,-2.55744,10.72557,85.21984
4.901,-3.20273,11.51698,86.20425
5.119,-4.37710,11.92102,86.29432
5.262,-4.14634,12.42452,86.58862
5.447,-4.34242,11.47217,83.84460
5.643,-3.98304,11.77551,83.88131
5.802,-2.94512,11.24765,84.23254
6.023,-2.64193,9.03132,81.56631
6.162,-3.50738,10.60456,83.59091
6.342,-3.52048,11.23039,83.73029
6.541,-3.17304,12.36139,84.38818
6.702,-2.87230,11.79353,81.16622
6.898,-2.73006,10.37727,72.28918
7.069,-2.91227,12.03112,68.93214
7.242,-3.46055,10.78797,60.29590
7.471,-3.70692,11.82757,57.47054
7.610,-3.64129,12.81975,65.43593
7.782,-4.09126,13.43892,80.96230
7.963,-4.07692,12.88706,101.52178
8.149,-4.27706,11.68099,122.28148
8.323,-3.80082,11.19925,132.49930
8.544,-3.55838,11.74818,128.96274
8.691,-4.34016,12.74528,124.17229
8.865,-4.40490,12.30158,119.35349
9.064,-3.85552,12.73964,110.02226
9.223,-3.76064,12.91484,102.10813
9.410,-5.60544,9.23682,90.54884
9.596,-5.77806,9.04783,84.06133
9.764,-6.16597,8.99330,77.69691
9.945,-5.54797,8.81491,72.15556
10.129,-6.32308,9.35600,71.15959
10.305,-4.46297,9.23404,71.02452
10.500,-5.23928,10.29435,78.43251
10.665,-5.03381,10.01867,86.32187
10.850,-3.74954,9.77108,92.11762
11.040,-2.66342,9.78243,97.81778
11.207,-2.78303,9.09204,97.48374
11.433,-3.50443,11.43403,100.55667
11.566,-2.30526,13.86058,102.83565
11.746,-2.97660,13.16347,101.27985
11.956,-2.94349,13.28682,99.13046
12.108,-3.34848,13.19752,97.89101
12.293,-2.53710,12.25334,96.26311
12.496,-3.06118,12.15102,96.22759
12.649,-3.05962,11.78241,95.60844
12.846,-4.20749,10.57581,94.00089
13.012,-3.92285,10.19187,92.96484
13.189,-10.76958,7.88542,89.59037
13.397,-11.54892,8.11189,88.49159
13.548,-11.54253,8.17012,87.40115
13.735,-11.91071,7.67816,85.25436
13.916,-10.29118,8.15056,84.93954
14.090,-9.51980,9.10957,85.42986
14.270,-9.40826,9.21109,84.30822
14.457,-7.47381,9.16115,84.77957
14.629,-7.51015,9.39625,86.01286
14.809,-7.59508,8.27809,84.08565
14.989,-7.86827,9.42108,84.35136
15.173,-7.60777,10.51563,84.73083
15.362,-7.63379,10.94072,85.00285
15.540,-8.09881,11.46679,86.74086
15.718,-7.80851,11.44681,88.57003
15.907,-6.87538,10.98932,88.92793
16.071,-6.41888,9.75085,87.64970
16.293,-6.01442,9.15198,86.50671
16.433,-5.55649,8.08252,84.53275
16.611,-5.59452,8.29604,84.28563
16.808,-6.29168,8.56262,84.45491
16.971,-5.95178,7.81796,83.18410
17.159,-5.55278,7.69072,82.44823
17.340,-5.41571,7.72010,81.36295
17.512,-5.35915,8.49831,80.71768
17.693,-4.68608,8.87975,79.50644
17.871,-4.90494,9.54465,78.58131
18.053,-4.89661,10.40437,78.42139
18.256,-5.02188,11.44181,79.28601
18.421,-5.06330,11.49820,78.76340
18.596,-4.85952,11.28389,78.67223
18.793,-5.00457,11.07457,78.69083
18.955,-5.16208,11.36247,79.36624
19.167,-5.17144,11.12011,79.44022
19.313,-5.70039,10.79063,80.10765
19.495,-5.50776,9.94658,80.33884
19.700,-6.20709,8.82874,79.64567
19.856,-6.21514,8.52558,79.90307
20.040,-5.37866,8.20240,80.41241
20.232,-4.78954,6.64818,78.73637
20.395,-4.98893,5.51994,77.10563
20.616,-5.16265,5.02531,76.22655
20.755,-4.62214,4.19660,75.84052
20.935,-5.21935,3.97342,76.19994
21.133,-5.52130,3.44456,75.72041
21.295,-5.75147,2.34697,73.83258
21.480,-5.92175,2.11480,73.06247
21.657,-6.06619,3.30141,75.12725
21.835,-6.13724,4.14253,76.66499
22.016,-5.86970,3.48563,75.71524
22.196,-5.93134,4.03940,76.86555
22.379,-5.78057,4.12528,77.32358
22.577,-5.46405,3.53701,76.70363
22.736,-5.16626,2.88579,76.76913
22.966,-5.01719,2.87385,77.51149
23.101,-4.85540,2.94712,78.07305
23.282,-4.82294,3.00415,77.96817
