time,X_value,Y_value,Z_value
0.000,0.00000,0.00000,0.00000
0.137,-8.92191,6.58741,-113.29893
0.303,-8.53508,7.14563,-118.93073
0.484,-7.86386,7.24817,-122.62490
0.665,-7.29797,7.83046,-128.59271
0.845,-6.82080,9.57311,-139.30978
1.023,-7.64372,10.44473,-138.82396
1.225,-8.43336,11.56151,-137.96216
1.384,-7.72747,11.77429,-138.44705
1.571,-8.47642,12.04967,-137.05858
1.751,-8.55671,12.96984,-142.36867
1.926,-7.44870,12.96119,-150.81013
2.140,-6.99415,13.20696,-158.14723
2.285,-7.13265,14.55902,-161.77254
2.466,-7.90067,15.76292,-163.23756
2.646,-7.82872,15.94390,-164.37466
2.825,-7.92337,16.15959,-166.26418
3.007,-7.87571,16.38993,-166.63914
3.197,-8.45578,16.17385,-163.21162
3.367,-9.19740,16.95482,-159.92270
3.578,-6.16979,15.51145,-166.53644
3.726,-5.77176,13.91424,-166.75267
3.913,-5.45481,13.30841,-170.54240
4.089,-4.91361,14.33692,179.31184
4.268,-5.48557,16.01360,168.30328
4.485,-6.45524,16.34092,164.83003
4.629,-6.25066,16.51871,128.23468
4.809,-6.39785,15.66492,65.35762
5.001,-6.72985,15.06574,45.77216
5.168,-5.95627,13.27560,38.82191
5.349,-2.97513,9.86752,35.38115
5.528,-2.40925,9.37096,33.03910
5.709,-2.12862,9.21212,32.33925
5.911,-9.98635,3.06586,11.50325
6.068,-8.05443,4.43875,16.63914
6.250,-6.50753,4.87366,22.07362
6.435,-4.97157,5.90101,28.41319
6.609,-6.72997,5.77773,25.89026
6.827,-6.61256,6.15353,31.18186
6.970,-6.72376,6.06392,32.48696
7.150,-4.91779,6.89867,42.93606
7.348,-3.58769,7.00640,51.11506
7.510,-3.83139,8.04904,61.96387
7.707,-3.85904,8.08720,68.42147
7.870,-3.23678,8.24706,81.73727
8.050,-4.28002,8.32163,84.71387
8.257,-3.24398,7.96466,73.62075
8.412,-2.24807,3.92230,49.75739
8.599,-3.49491,0.21600,84.81546
8.788,-1.71361,-0.12506,132.50346
8.951,-0.83734,0.29035,141.75235
9.172,-1.55796,0.76195,144.12790
9.315,-1.51203,5.13125,144.46918
9.492,-1.07388,9.35743,146.61673
9.704,-3.83034,15.67303,158.23616
9.852,-8.38653,19.33415,168.89563
10.037,-11.55222,20.44650,-179.16675
10.217,-12.84519,20.40287,-172.28691
10.392,-12.93905,20.43422,-168.38780
10.593,-12.61478,19.25066,-163.10818
10.754,-12.24428,18.04873,-161.13547
10.933,-12.32561,16.30128,-152.35629
11.132,-11.37640,14.68847,-149.90208
11.295,-11.11790,13.22126,-148.61813
11.523,-11.53572,13.74298,-149.40709
11.654,-12.57356,14.70493,-146.05583
11.834,-14.15174,15.85349,-137.73672
12.033,-17.80646,17.89201,-113.16280
12.194,-21.26894,18.00300,-80.30568
12.377,-17.00363,15.60675,-44.15439
12.570,-9.12868,10.41576,-20.89325
12.735,-5.07438,1.18021,-17.86433
12.915,-4.94721,-7.22764,-24.69760
13.096,-7.22415,-10.83561,-52.81844
13.279,-6.74726,-10.06257,-102.23910
13.458,-4.22873,-5.79961,-159.67224
13.636,-2.77560,0.46241,-172.88252
13.887,-11.15987,12.89493,-159.95712
13.996,-11.52947,10.95921,-166.64923
14.176,-10.65738,11.27201,-168.01546
14.375,-9.08506,11.03399,-172.51578
14.538,-9.70531,10.59321,-172.63544
14.756,-9.16030,10.41438,-177.26552
14.898,-7.68761,10.55833,172.56374
15.077,-8.32315,9.88910,169.08826
15.262,-8.53303,11.09395,168.75864
15.437,-10.49941,11.21561,178.84528
15.621,-9.60712,10.90810,179.21321
15.800,-8.79759,9.72175,178.65677
15.978,-7.20212,9.96547,168.56242
16.187,-7.28823,9.87675,162.60733
16.338,-8.16300,10.48884,163.60214
16.519,-7.56971,11.35649,160.56381
16.726,-7.61898,10.72702,159.39961
16.878,-13.31059,9.42652,-176.37639
17.098,-13.32334,8.51591,-169.71814
17.242,-15.23369,7.92227,-158.31107
17.420,-15.30158,7.69885,-155.79941
17.615,-13.69844,8.31436,-158.61290
17.779,-11.71418,7.81612,-162.38464
17.967,-11.33623,8.05426,-162.61234
18.147,-10.17637,8.52431,-165.85005
18.320,-9.28805,7.83509,-168.81032
18.548,-8.75280,7.52559,-172.52383
18.681,-9.81676,5.92163,-170.60887
18.860,-10.10777,6.31700,-173.24123
19.057,-10.23831,7.47419,-175.08014
19.227,-10.61156,7.65766,-174.67575
19.406,-9.23485,8.52702,179.47414
19.589,-10.61599,9.63063,-176.35167
19.761,-10.98973,10.71254,-174.63574
19.966,-11.86073,10.66832,-171.00558
20.126,-10.60486,10.22348,-174.65129
20.303,-11.46763,9.75159,-170.31009
20.505,-11.28861,9.92513,-169.60736
20.662,-10.58104,9.48026,-170.63934
20.850,-10.83554,9.57954,-168.09970
21.036,-10.20627,9.72757,-176.70943
21.204,-11.61861,8.90827,-176.68083
21.390,-11.29290,7.32463,169.02896
21.563,-11.71755,6.05244,167.74083
21.775,-11.33133,5.96682,138.01646
21.923,-11.28332,4.65703,80.06001
22.103,-11.42089,3.16293,52.99759
22.283,-11.33391,2.56701,51.16222
22.470,-11.20334,2.52893,46.57705
22.645,-10.84898,2.02194,41.10072
22.867,-10.36628,1.59095,38.75161
23.004,-10.04896,1.59328,38.94794
23.186,-9.65474,1.82480,41.30912
23.396,-9.38202,2.08877,43.71996
23.545,-9.17683,2.39270,45.52964
